"Accuracy"	"Sensitivity"	"Specificity"	"T2"
"1"	0.977777777777778	0.974683544303797	1	4.10967469206611
"2"	0.977777777777778	0.974683544303797	1	3.58726857492509
"3"	0.988888888888889	0.987341772151899	1	4.01841957342399
"4"	0.966666666666667	0.974683544303797	0.909090909090909	4.0625215456477
"5"	0.977777777777778	0.974683544303797	1	4.16321504247434
"6"	0.977777777777778	0.974683544303797	1	3.61171729593074
"7"	0.988888888888889	0.987341772151899	1	3.7388434964873
"8"	0.977777777777778	0.974683544303797	1	3.79860923478199
"9"	0.988888888888889	0.987341772151899	1	3.95046820505396
"10"	0.977777777777778	0.974683544303797	1	4.03983118968659
"11"	1	1	1	3.53871780058395
"12"	0.977777777777778	0.974683544303797	1	3.78726151979075
"13"	0.977777777777778	0.974683544303797	1	3.68651540067368
"14"	0.977777777777778	0.974683544303797	1	4.26200757509677
"15"	0.977777777777778	0.974683544303797	1	3.84767260058019
"16"	0.988888888888889	0.987341772151899	1	3.95320992560529
"17"	0.977777777777778	0.974683544303797	1	3.68929343888384
"18"	0.988888888888889	1	0.909090909090909	3.85979341258978
"19"	1	1	1	3.37855236892356
"20"	0.988888888888889	0.987341772151899	1	3.70884688654468
"21"	0.988888888888889	0.987341772151899	1	3.881791560348
"22"	0.977777777777778	0.974683544303797	1	3.70394201731962
"23"	0.977777777777778	0.974683544303797	1	3.76921019043648
"24"	0.966666666666667	0.962025316455696	1	3.70947715188963
"25"	0.988888888888889	0.987341772151899	1	3.89615903576728
"26"	1	1	1	3.86899523436795
"27"	0.988888888888889	0.987341772151899	1	4.18859017889771
"28"	0.966666666666667	0.962025316455696	1	3.37682435827071
"29"	0.966666666666667	0.962025316455696	1	3.59503298933251
"30"	0.988888888888889	1	0.909090909090909	3.7072988187322
"31"	0.977777777777778	0.974683544303797	1	3.83634732679175
"32"	1	1	1	3.38024869625203
"33"	1	1	1	3.30642466970261
"34"	1	1	1	3.53820029956352
"35"	1	1	1	3.71767139533183
"36"	0.988888888888889	0.987341772151899	1	3.55485905801368
"37"	0.977777777777778	0.974683544303797	1	4.45659043574435
"38"	0.977777777777778	0.987341772151899	0.909090909090909	3.85336646731327
"39"	0.988888888888889	0.987341772151899	1	3.74645521925217
"40"	1	1	1	3.702649558864
"41"	0.966666666666667	0.974683544303797	0.909090909090909	4.00095362616164
"42"	0.977777777777778	0.974683544303797	1	3.49698602588285
"43"	0.944444444444444	0.936708860759494	1	4.36366240391645
"44"	0.977777777777778	0.987341772151899	0.909090909090909	3.95695850040434
"45"	1	1	1	4.11710673651949
"46"	0.988888888888889	0.987341772151899	1	3.96434803422212
"47"	0.966666666666667	0.974683544303797	0.909090909090909	3.85513100847453
"48"	1	1	1	4.06300122835594
"49"	0.977777777777778	0.987341772151899	0.909090909090909	3.87294215869414
"50"	0.977777777777778	0.974683544303797	1	3.56962111867443
"51"	0.966666666666667	0.974683544303797	0.909090909090909	4.06995572337342
"52"	0.966666666666667	0.974683544303797	0.909090909090909	3.56499719035802
"53"	0.977777777777778	0.974683544303797	1	4.05170561318703
"54"	1	1	1	3.79097734413678
"55"	0.977777777777778	0.987341772151899	0.909090909090909	3.96960744747921
"56"	0.977777777777778	0.974683544303797	1	3.71366894886959
"57"	0.988888888888889	0.987341772151899	1	3.90147668208079
"58"	1	1	1	3.75939310752643
"59"	0.988888888888889	1	0.909090909090909	3.27180862571491
"60"	0.988888888888889	0.987341772151899	1	3.8687928619537
"61"	0.977777777777778	0.974683544303797	1	3.71567479158444
"62"	0.988888888888889	0.987341772151899	1	3.42788120491243
"63"	0.988888888888889	1	0.909090909090909	3.67265110423651
"64"	0.977777777777778	0.987341772151899	0.909090909090909	4.14794637377995
"65"	1	1	1	4.53268008875204
"66"	1	1	1	3.9197486612093
"67"	0.977777777777778	0.974683544303797	1	3.90284286416987
"68"	0.944444444444444	0.936708860759494	1	3.89891901599191
"69"	1	1	1	3.50193130756947
"70"	1	1	1	3.70487949579596
"71"	1	1	1	4.83002771694477
"72"	0.966666666666667	0.974683544303797	0.909090909090909	4.10036448999944
"73"	0.966666666666667	0.974683544303797	0.909090909090909	4.48918354898191
"74"	0.944444444444444	0.936708860759494	1	3.70392571625464
"75"	0.988888888888889	0.987341772151899	1	3.41391010811278
"76"	0.988888888888889	0.987341772151899	1	4.23158308876831
"77"	0.988888888888889	1	0.909090909090909	4.04833307914183
"78"	0.988888888888889	0.987341772151899	1	4.0998197350487
"79"	0.977777777777778	0.974683544303797	1	4.44222153337277
"80"	0.977777777777778	0.974683544303797	1	3.18208054788454
"81"	0.977777777777778	0.974683544303797	1	3.86204825935048
