"Index"	"Accuracy"	"Sensitivity"	"Specificity"	"T2"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"106"	"106"	"1"	"1"	"1"	"7.7103270394603"	"CASKIN2|57513"	"CDCA8|55143"	"LTF|4057"	"MYL6|4637"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"VRK2|7444"
"107"	"107"	"1"	"1"	"1"	"7.63532355729362"	"CA9|768"	"CYP51A1|1595"	"DOPEY2|9980"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"108"	"108"	"0.988888888888889"	"0.987341772151899"	"1"	"8.57231016686286"	"ADAM8|101"	"ALOX5AP|241"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"RRP1B|23076"	"SLC19A1|6573"	"SPTBN2|6712"
"109"	"109"	"0.988888888888889"	"0.987341772151899"	"1"	"9.0638593258407"	"COL10A1|1300"	"COL12A1|1303"	"EIF4G3|8672"	"EMP2|2013"	"MMP11|4320"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"110"	"110"	"1"	"1"	"1"	"6.64711224166474"	"COL10A1|1300"	"DGKA|1606"	"EPAS1|2034"	"PHKA1|5255"	"PLD3|23646"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"111"	"111"	"1"	"1"	"1"	"8.40536807688787"	"CASKIN2|57513"	"CCL19|6363"	"CD101|9398"	"DLG5|9231"	"FCGBP|8857"	"PYCR1|5831"	"SAR1A|56681"	"SLC19A1|6573"
"112"	"112"	"1"	"1"	"1"	"7.27788457152022"	"DHCR7|1717"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"LOC84740|84740"	"PAPSS1|9061"	"PYCR1|5831"	"ST6GALNAC5|81849"
"113"	"113"	"1"	"1"	"1"	"7.47913602911829"	"DLG5|9231"	"DOPEY2|9980"	"EPAS1|2034"	"LTF|4057"	"PAPSS1|9061"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"114"	"114"	"1"	"1"	"1"	"7.86318509142866"	"CD101|9398"	"CLEC2D|29121"	"MACROD2|140733"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"SYNJ2|8871"
"115"	"115"	"1"	"1"	"1"	"7.87556004243948"	"ADAM8|101"	"CASKIN2|57513"	"GCNT3|9245"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"116"	"116"	"1"	"1"	"1"	"6.8681916340102"	"COL17A1|1308"	"HYAL2|8692"	"KCNN4|3783"	"OTUD1|220213"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"	"SLC19A1|6573"
"117"	"117"	"0.988888888888889"	"1"	"0.909090909090909"	"8.65046790377558"	"CASKIN2|57513"	"COL17A1|1308"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"	"SYNJ2|8871"
"118"	"118"	"1"	"1"	"1"	"7.55327153555017"	"CASKIN2|57513"	"IQGAP3|128239"	"MACROD2|140733"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"	"TMPRSS4|56649"
"119"	"119"	"1"	"1"	"1"	"8.12488196241397"	"ETV4|2118"	"NPL|80896"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SPTBN2|6712"	"SYNJ2|8871"	"ZRANB2|9406"
"120"	"120"	"1"	"1"	"1"	"6.79478019026693"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"121"	"121"	"1"	"1"	"1"	"8.36052000776894"	"C11orf59|55004"	"COL10A1|1300"	"COL12A1|1303"	"EMP2|2013"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"122"	"122"	"1"	"1"	"1"	"7.38085361305899"	"ASPM|259266"	"DHCR7|1717"	"FERMT1|55612"	"NFYB|4801"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"USP48|84196"
"123"	"123"	"1"	"1"	"1"	"7.31327643274264"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"124"	"124"	"0.988888888888889"	"1"	"0.909090909090909"	"7.48609626521656"	"ANKRD22|118932"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SREBF2|6721"
"125"	"125"	"1"	"1"	"1"	"8.1538698224365"	"B3GNT3|10331"	"EPAS1|2034"	"FOLR2|2350"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"STX12|23673"	"USP48|84196"
"126"	"126"	"1"	"1"	"1"	"8.03211249377321"	"DOPEY2|9980"	"FERMT1|55612"	"IQGAP3|128239"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"127"	"127"	"0.988888888888889"	"0.987341772151899"	"1"	"7.29154209762101"	"NPL|80896"	"PECAM1|5175"	"PNPLA6|10908"	"PPAP2C|8612"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TEP1|7011"
"128"	"128"	"0.988888888888889"	"0.987341772151899"	"1"	"7.76319088532904"	"ABHD5|51099"	"COL10A1|1300"	"COL12A1|1303"	"ISLR|3671"	"JAK3|3718"	"PRELP|5549"	"SRPK1|6732"	"THBS2|7058"
"129"	"129"	"1"	"1"	"1"	"8.05517753655663"	"ANKRD22|118932"	"CASKIN2|57513"	"CD101|9398"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"	"STARD7|56910"
"130"	"130"	"0.988888888888889"	"0.987341772151899"	"1"	"8.56958080955011"	"C13orf15|28984"	"COL12A1|1303"	"CYP24A1|1591"	"EIF4G3|8672"	"MMP11|4320"	"PYCR1|5831"	"SLC19A1|6573"	"THBS2|7058"
"131"	"131"	"0.988888888888889"	"0.987341772151899"	"1"	"7.69689352906898"	"CCL19|6363"	"COL10A1|1300"	"DCN|1634"	"PYCR1|5831"	"SLC19A1|6573"	"TNFAIP1|7126"	"TSPAN13|27075"	"WISP2|8839"
"132"	"132"	"0.988888888888889"	"0.987341772151899"	"1"	"7.53744720783085"	"ASPM|259266"	"ETV4|2118"	"LTF|4057"	"MACROD2|140733"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"133"	"133"	"1"	"1"	"1"	"7.63139715704404"	"ANKS1A|23294"	"DGKA|1606"	"MYL6|4637"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"SRPK1|6732"
"134"	"134"	"1"	"1"	"1"	"7.41155334233489"	"ATF4|468"	"EMP2|2013"	"PNPLA6|10908"	"PSAT1|29968"	"PYCR1|5831"	"RTKN2|219790"	"TEP1|7011"	"TMPRSS4|56649"
"135"	"135"	"1"	"1"	"1"	"7.84099927333123"	"ADAM8|101"	"CCL19|6363"	"CD52|1043"	"EPAS1|2034"	"ETV4|2118"	"NPL|80896"	"PYCR1|5831"	"SLC19A1|6573"
"136"	"136"	"1"	"1"	"1"	"7.70290692715707"	"CYP51A1|1595"	"ETV4|2118"	"HYAL2|8692"	"LGR4|55366"	"MMP12|4321"	"PYCR1|5831"	"RTKN2|219790"	"TREM1|54210"
"137"	"137"	"1"	"1"	"1"	"8.08786310005135"	"ABCC3|8714"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"138"	"138"	"1"	"1"	"1"	"7.92539663303859"	"CASKIN2|57513"	"DLG5|9231"	"NPL|80896"	"NUS1|116150"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"139"	"139"	"1"	"1"	"1"	"7.3389810822109"	"CASKIN2|57513"	"IQGAP3|128239"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"	"USP48|84196"
"140"	"140"	"0.988888888888889"	"0.987341772151899"	"1"	"8.13210635051455"	"ABHD5|51099"	"BCL2L2|599"	"C13orf1|57213"	"CASKIN2|57513"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"141"	"141"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"8.00929093701002"	"ARPC2|10109"	"DGKA|1606"	"EPAS1|2034"	"FERMT1|55612"	"HS6ST2|90161"	"PYCR1|5831"	"SLC19A1|6573"	"TSPAN13|27075"
"142"	"142"	"0.966666666666667"	"0.987341772151899"	"0.818181818181818"	"8.12497290361696"	"CCL18|6362"	"DGKA|1606"	"EPAS1|2034"	"PNPLA6|10908"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SGPL1|8879"
"143"	"143"	"0.988888888888889"	"1"	"0.909090909090909"	"7.72717041640193"	"ARL4A|10124"	"ARPC2|10109"	"DGKA|1606"	"EPAS1|2034"	"FERMT1|55612"	"HS6ST2|90161"	"PYCR1|5831"	"SLC19A1|6573"
"144"	"144"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"9.15971494159595"	"CASKIN2|57513"	"COL17A1|1308"	"FAM83A|84985"	"PPIA|5478"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"TOP2A|7153"
"145"	"145"	"1"	"1"	"1"	"7.6416616767195"	"COL12A1|1303"	"ENTPD7|57089"	"FOLR2|2350"	"MMP11|4320"	"RTKN2|219790"	"TOP2A|7153"	"TUBB6|84617"	"USP48|84196"
"146"	"146"	"1"	"1"	"1"	"8.45367642771336"	"ADAM8|101"	"ATP13A1|57130"	"CASKIN2|57513"	"MYL6|4637"	"PNPLA6|10908"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"147"	"147"	"0.988888888888889"	"0.987341772151899"	"1"	"7.32302501888493"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"VPS24|51652"
"148"	"148"	"1"	"1"	"1"	"7.52595900214114"	"C1orf198|84886"	"ENC1|8507"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"
"149"	"149"	"1"	"1"	"1"	"8.60073861966928"	"AKR1B10|57016"	"COL17A1|1308"	"PSD3|23362"	"PYCR1|5831"	"RTKN2|219790"	"RTN4|57142"	"SLC19A1|6573"	"TOP2A|7153"
"150"	"150"	"1"	"1"	"1"	"8.23239804913606"	"CA9|768"	"COL10A1|1300"	"COL12A1|1303"	"EIF4G3|8672"	"PRELP|5549"	"PYCR1|5831"	"RRP1B|23076"	"SLC19A1|6573"
"151"	"151"	"1"	"1"	"1"	"7.22138139193764"	"ALOX5AP|241"	"COL10A1|1300"	"COL17A1|1308"	"GGT5|2687"	"LIMS2|55679"	"PYCR1|5831"	"SBDS|51119"	"SLC19A1|6573"
"152"	"152"	"1"	"1"	"1"	"7.5450239090643"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PDK1|5163"	"PYCR1|5831"	"RTKN2|219790"	"STARD7|56910"
"153"	"153"	"0.988888888888889"	"0.987341772151899"	"1"	"7.6482970546406"	"EPAS1|2034"	"LOC84740|84740"	"MMAB|326625"	"PAPSS1|9061"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TTC39C|125488"
"154"	"154"	"1"	"1"	"1"	"7.95853486454009"	"CA9|768"	"COL10A1|1300"	"COL12A1|1303"	"EIF4G3|8672"	"PRELP|5549"	"PYCR1|5831"	"SLC19A1|6573"	"TSPAN13|27075"
"155"	"155"	"1"	"1"	"1"	"7.49259227513266"	"BMPR2|659"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PLEKHA1|59338"	"PYCR1|5831"	"SLC19A1|6573"
"156"	"156"	"1"	"1"	"1"	"7.41404502732843"	"ARL4A|10124"	"ATP13A1|57130"	"COL10A1|1300"	"EPAS1|2034"	"MYL9|10398"	"PHKA1|5255"	"PYCR1|5831"	"SLC19A1|6573"
"157"	"157"	"1"	"1"	"1"	"7.61646482434513"	"ANKRD22|118932"	"CASKIN2|57513"	"CD101|9398"	"PYCR1|5831"	"RAB6A|5870"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"158"	"158"	"1"	"1"	"1"	"7.04318935954567"	"ABHD5|51099"	"C13orf1|57213"	"CASKIN2|57513"	"MMAB|326625"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"159"	"159"	"0.988888888888889"	"0.987341772151899"	"1"	"7.27274897793368"	"DOPEY2|9980"	"IQGAP3|128239"	"MPEG1|219972"	"PYCR1|5831"	"RTKN2|219790"	"SLC11A1|6556"	"SLC19A1|6573"	"TMPRSS4|56649"
"160"	"160"	"1"	"1"	"1"	"6.7348953779023"	"ACTG1|71"	"C1orf198|84886"	"ENC1|8507"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"TSPAN13|27075"
"161"	"161"	"1"	"1"	"1"	"7.09636312550356"	"FDPS|2224"	"GAA|2548"	"IQGAP3|128239"	"LTF|4057"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"162"	"162"	"0.988888888888889"	"1"	"0.909090909090909"	"7.21953730071757"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"WFS1|7466"
"163"	"163"	"1"	"1"	"1"	"7.40066398680452"	"EPAS1|2034"	"LTF|4057"	"MMAB|326625"	"PALM2-AKAP2|445815"	"PAPSS1|9061"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"164"	"164"	"1"	"1"	"1"	"7.03378904895963"	"ABCC3|8714"	"DGKA|1606"	"EMP2|2013"	"KANK3|256949"	"PYCR1|5831"	"RNF149|284996"	"SLC19A1|6573"	"TSPAN13|27075"
"165"	"165"	"0.988888888888889"	"1"	"0.909090909090909"	"7.75710335445939"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"166"	"166"	"1"	"1"	"1"	"7.08573810615672"	"EPAS1|2034"	"KCTD10|83892"	"LAMA2|3908"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TSPAN13|27075"
"167"	"167"	"1"	"1"	"1"	"7.82242572074786"	"ETV4|2118"	"ETV5|2119"	"FERMT1|55612"	"LTF|4057"	"PVR|5817"	"RTKN2|219790"	"TOP2A|7153"	"USP48|84196"
"168"	"168"	"1"	"1"	"1"	"7.62169863925452"	"ADAM8|101"	"ALOX5AP|241"	"CASKIN2|57513"	"ETV4|2118"	"FDPS|2224"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"169"	"169"	"0.977777777777778"	"0.974683544303797"	"1"	"8.39378324278513"	"AZI2|64343"	"COL10A1|1300"	"ISLR|3671"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"
"170"	"170"	"1"	"1"	"1"	"7.74282583384889"	"CYP51A1|1595"	"DOPEY2|9980"	"FERMT1|55612"	"HYAL2|8692"	"PGM2L1|283209"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"171"	"171"	"1"	"1"	"1"	"7.77212618094388"	"CASKIN2|57513"	"DOPEY2|9980"	"IQGAP3|128239"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"172"	"172"	"0.988888888888889"	"0.987341772151899"	"1"	"8.02789908374145"	"CORO1C|23603"	"DGKA|1606"	"FERMT1|55612"	"FOLR2|2350"	"PYCR1|5831"	"RRAS|6237"	"RTKN2|219790"	"TOP2A|7153"
"173"	"173"	"1"	"1"	"1"	"7.51958379388898"	"CASKIN2|57513"	"COL17A1|1308"	"CYP51A1|1595"	"MYL6|4637"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"174"	"174"	"1"	"1"	"1"	"7.5282583143489"	"C1orf198|84886"	"COL10A1|1300"	"COL12A1|1303"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"TREM1|54210"	"WISP2|8839"
"175"	"175"	"1"	"1"	"1"	"8.00800859753281"	"COL10A1|1300"	"COL8A2|1296"	"DGKA|1606"	"EPAS1|2034"	"MYL9|10398"	"PYCR1|5831"	"SC4MOL|6307"	"SLC35D1|23169"
"176"	"176"	"0.977777777777778"	"0.974683544303797"	"1"	"8.4271966172027"	"COL10A1|1300"	"DUSP4|1846"	"EPAS1|2034"	"FDPS|2224"	"MYL9|10398"	"PYCR1|5831"	"RALGPS2|55103"	"ST6GALNAC5|81849"
"177"	"177"	"1"	"1"	"1"	"7.69014045729922"	"FDPS|2224"	"FERMT1|55612"	"IQGAP3|128239"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"RTN4|57142"	"SLC19A1|6573"
"178"	"178"	"1"	"1"	"1"	"7.8635328168334"	"ABCC3|8714"	"C13orf15|28984"	"CASKIN2|57513"	"EPB41L5|57669"	"PYCR1|5831"	"RNF149|284996"	"SC4MOL|6307"	"SLC19A1|6573"
"179"	"179"	"0.988888888888889"	"0.987341772151899"	"1"	"7.47671504855214"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"POU2AF1|5450"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"STX3|6809"
"180"	"180"	"0.988888888888889"	"1"	"0.909090909090909"	"8.46602207031536"	"CASKIN2|57513"	"CD101|9398"	"ETV4|2118"	"IDI1|3422"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"181"	"181"	"1"	"1"	"1"	"7.45384828229652"	"B3GNT3|10331"	"EPAS1|2034"	"INSIG1|3638"	"LTF|4057"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"USP48|84196"
"182"	"182"	"1"	"1"	"1"	"7.10259181415429"	"ANKRD22|118932"	"CASKIN2|57513"	"NUS1|116150"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"	"SYNJ2|8871"
"183"	"183"	"0.977777777777778"	"0.974683544303797"	"1"	"9.5924710745696"	"CCL19|6363"	"COL10A1|1300"	"DCN|1634"	"PWP2|5822"	"PYCR1|5831"	"SLC19A1|6573"	"SRPK1|6732"	"TNFAIP1|7126"
"184"	"184"	"0.988888888888889"	"1"	"0.909090909090909"	"7.92042802398032"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"ETV4|2118"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"185"	"185"	"1"	"1"	"1"	"7.0456244046005"	"ABHD5|51099"	"C13orf1|57213"	"CASKIN2|57513"	"MYL6|4637"	"PHLDA2|7262"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"186"	"186"	"0.988888888888889"	"0.987341772151899"	"1"	"7.66668109252106"	"ANKRD22|118932"	"ANKS1A|23294"	"FERMT1|55612"	"RNF149|284996"	"RTKN2|219790"	"TOP2A|7153"	"TRIM27|5987"	"TUBA1B|10376"
"187"	"187"	"1"	"1"	"1"	"7.5459211296684"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"COL17A1|1308"	"MYO9B|4650"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"188"	"188"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"7.61337202617931"	"CD101|9398"	"EPAS1|2034"	"LGR4|55366"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"SBDSP1|155370"	"TRAF1|7185"
"189"	"189"	"1"	"1"	"1"	"7.18789159652774"	"CA9|768"	"DOPEY2|9980"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TNFAIP1|7126"	"TOP2A|7153"	"TUBA1B|10376"
"190"	"190"	"1"	"1"	"1"	"7.68391413752034"	"ANKRD22|118932"	"CASKIN2|57513"	"FERMT1|55612"	"NUSAP1|51203"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"TUBA1B|10376"
"191"	"191"	"1"	"1"	"1"	"7.33305032700925"	"DOPEY2|9980"	"EPAS1|2034"	"IQGAP3|128239"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"192"	"192"	"0.988888888888889"	"0.987341772151899"	"1"	"8.10480187944453"	"CYP51A1|1595"	"ETV4|2118"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RBMS2|5939"	"RTKN2|219790"
"193"	"193"	"0.988888888888889"	"0.987341772151899"	"1"	"8.11721384284906"	"ABCC3|8714"	"ABHD5|51099"	"GGT5|2687"	"JAK3|3718"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"	"SRPK1|6732"
"194"	"194"	"1"	"1"	"1"	"7.86182516087818"	"DLG5|9231"	"ETV4|2118"	"MYO1C|4641"	"NPL|80896"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"195"	"195"	"0.988888888888889"	"0.987341772151899"	"1"	"8.62619444706528"	"EPAS1|2034"	"ETV4|2118"	"JAK3|3718"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"SRPK1|6732"
"196"	"196"	"0.977777777777778"	"0.974683544303797"	"1"	"8.70419893780439"	"COL10A1|1300"	"CYP51A1|1595"	"FBLN2|2199"	"LIMCH1|22998"	"MYL9|10398"	"PYCR1|5831"	"RALGPS2|55103"	"ST6GALNAC5|81849"
"197"	"197"	"0.988888888888889"	"0.987341772151899"	"1"	"7.33128572154541"	"ASPM|259266"	"DLG5|9231"	"ETV4|2118"	"MGC29506|51237"	"NFYB|4801"	"PNPLA6|10908"	"PVR|5817"	"RTKN2|219790"
"198"	"198"	"1"	"1"	"1"	"7.8151126416568"	"FERMT1|55612"	"HS6ST2|90161"	"IQGAP3|128239"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"199"	"199"	"0.977777777777778"	"0.974683544303797"	"1"	"7.99740373837799"	"ADAM8|101"	"CCNYL1|151195"	"CLEC2D|29121"	"DOPEY2|9980"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"200"	"200"	"0.988888888888889"	"0.987341772151899"	"1"	"7.78572954645484"	"ASPN|54829"	"CASKIN2|57513"	"COL10A1|1300"	"LOC84740|84740"	"PYCR1|5831"	"SBDSP1|155370"	"SPTBN2|6712"	"TREM1|54210"
"201"	"201"	"0.988888888888889"	"0.987341772151899"	"1"	"9.03027378480249"	"C7orf50|84310"	"CAMKK2|10645"	"COL10A1|1300"	"COL12A1|1303"	"DLG5|9231"	"EMP2|2013"	"EPAS1|2034"	"PYCR1|5831"
"202"	"202"	"0.988888888888889"	"1"	"0.909090909090909"	"8.94465241776421"	"ATP13A1|57130"	"CASKIN2|57513"	"COL17A1|1308"	"PYCR1|5831"	"RNF149|284996"	"SLC19A1|6573"	"SPTBN2|6712"	"TSPAN13|27075"
"203"	"203"	"1"	"1"	"1"	"7.75320944213193"	"EPAS1|2034"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"	"USP48|84196"
"204"	"204"	"0.988888888888889"	"1"	"0.909090909090909"	"7.70547953533919"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"SIRPB1|10326"
"205"	"205"	"0.988888888888889"	"0.987341772151899"	"1"	"8.0401223845329"	"CYP51A1|1595"	"EPAS1|2034"	"FERMT1|55612"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"206"	"206"	"1"	"1"	"1"	"7.15168614515485"	"CLEC2D|29121"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SPATS2|65244"	"STARD7|56910"
"207"	"207"	"0.988888888888889"	"0.987341772151899"	"1"	"7.53975493537035"	"ABCC3|8714"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC11A1|6556"	"SLC19A1|6573"	"SPP1|6696"	"SPTBN2|6712"
"208"	"208"	"1"	"1"	"1"	"6.86604232931225"	"ABCC5|10057"	"DHCR7|1717"	"GPT2|84706"	"HYAL2|8692"	"KCNN4|3783"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"209"	"209"	"1"	"1"	"1"	"6.97211093548932"	"HYAL2|8692"	"LTF|4057"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"
"210"	"210"	"0.988888888888889"	"0.987341772151899"	"1"	"8.5289731523656"	"C13orf1|57213"	"CASKIN2|57513"	"CYP51A1|1595"	"ITGB4|3691"	"MDK|4192"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"211"	"211"	"1"	"1"	"1"	"7.14950578099093"	"ABCC3|8714"	"CDCA8|55143"	"HYAL2|8692"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"VRK2|7444"
"212"	"212"	"1"	"1"	"1"	"7.80594903434877"	"ANKRD22|118932"	"CD101|9398"	"CYP51A1|1595"	"HYAL2|8692"	"PSD3|23362"	"PYCR1|5831"	"SPP1|6696"	"ST6GALNAC5|81849"
"213"	"213"	"0.988888888888889"	"0.987341772151899"	"1"	"8.55500397318161"	"COL10A1|1300"	"COL8A2|1296"	"EPAS1|2034"	"FIBIN|387758"	"JAK3|3718"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"214"	"214"	"0.988888888888889"	"1"	"0.909090909090909"	"7.50019572078653"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"
"215"	"215"	"1"	"1"	"1"	"7.8425414883464"	"EPAS1|2034"	"FERMT1|55612"	"JDP2|122953"	"PALM2-AKAP2|445815"	"PAPLN|89932"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"216"	"216"	"1"	"1"	"1"	"7.33584942731568"	"DUSP3|1845"	"ETV4|2118"	"GLDN|342035"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"
"217"	"217"	"0.988888888888889"	"0.987341772151899"	"1"	"8.3368924287846"	"COL10A1|1300"	"COL8A2|1296"	"CXCL13|10563"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"VPS29|51699"
"218"	"218"	"1"	"1"	"1"	"7.40279650231074"	"HYAL2|8692"	"ITM2C|81618"	"LTF|4057"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"	"ZCCHC11|23318"
