"Index"	"Accuracy"	"Sensitivity"	"Specificity"	"T2"	"V1"	"V2"	"V3"	"V4"	"V5"
"149"	"149"	"0.988888888888889"	"1"	"0.909090909090909"	"6.30094045999095"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"150"	"150"	"0.988888888888889"	"1"	"0.909090909090909"	"5.93237698295856"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"151"	"151"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"5.50974241773243"	"AMPD3|272"	"C19orf59|199675"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"
"152"	"152"	"1"	"1"	"1"	"6.07439230486293"	"DGKA|1606"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"153"	"153"	"1"	"1"	"1"	"5.07377205888861"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"154"	"154"	"1"	"1"	"1"	"5.8769803470255"	"CASKIN2|57513"	"COL17A1|1308"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"155"	"155"	"0.977777777777778"	"0.974683544303797"	"1"	"6.5258114583508"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"TOP2A|7153"
"156"	"156"	"1"	"1"	"1"	"5.55322773235874"	"NUS1|116150"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"157"	"157"	"0.988888888888889"	"0.987341772151899"	"1"	"5.56469505956764"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"TMPRSS4|56649"	"TRAF1|7185"
"158"	"158"	"1"	"1"	"1"	"5.79558316194698"	"ARL4A|10124"	"COL10A1|1300"	"EPAS1|2034"	"MYL9|10398"	"PYCR1|5831"
"159"	"159"	"1"	"1"	"1"	"5.65515823279072"	"COL10A1|1300"	"MYL9|10398"	"PYCR1|5831"	"SLC19A1|6573"	"TSPAN13|27075"
"160"	"160"	"1"	"1"	"1"	"5.4113011155268"	"FERMT1|55612"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SGPL1|8879"
"161"	"161"	"0.977777777777778"	"0.974683544303797"	"1"	"5.91919718769971"	"CXCL13|10563"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"162"	"162"	"1"	"1"	"1"	"5.45122282116141"	"PNPLA6|10908"	"PYCR1|5831"	"RAB6A|5870"	"RTKN2|219790"	"SYNJ2|8871"
"163"	"163"	"1"	"1"	"1"	"6.01773000826475"	"LTF|4057"	"MMP11|4320"	"RTKN2|219790"	"TOP2A|7153"	"TUBB6|84617"
"164"	"164"	"1"	"1"	"1"	"5.84913851308844"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"165"	"165"	"1"	"1"	"1"	"5.40626934369596"	"EPAS1|2034"	"FERMT1|55612"	"KIAA0430|9665"	"LGR4|55366"	"PYCR1|5831"
"166"	"166"	"1"	"1"	"1"	"5.67429599170829"	"CLEC2D|29121"	"FADS3|3995"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"167"	"167"	"1"	"1"	"1"	"5.47502352115433"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TEP1|7011"
"168"	"168"	"0.966666666666667"	"0.962025316455696"	"1"	"6.23854465832422"	"EPAS1|2034"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"169"	"169"	"1"	"1"	"1"	"5.86764950385868"	"CORO1C|23603"	"FERMT1|55612"	"FOLR2|2350"	"RTKN2|219790"	"TOP2A|7153"
"170"	"170"	"0.988888888888889"	"0.987341772151899"	"1"	"6.22154602383519"	"CCL19|6363"	"DLG5|9231"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"
"171"	"171"	"1"	"1"	"1"	"5.70185121397614"	"CENPF|1063"	"MACROD2|140733"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"172"	"172"	"0.988888888888889"	"0.987341772151899"	"1"	"6.32673005561311"	"C13orf15|28984"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"SLC19A1|6573"
"173"	"173"	"0.977777777777778"	"0.974683544303797"	"1"	"5.69724379833741"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SRPK1|6732"
"174"	"174"	"1"	"1"	"1"	"5.68021301412622"	"EPAS1|2034"	"PYCR1|5831"	"RRP1B|23076"	"SLC19A1|6573"	"TMPRSS4|56649"
"175"	"175"	"0.977777777777778"	"0.974683544303797"	"1"	"6.04186817691349"	"COL10A1|1300"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"176"	"176"	"0.988888888888889"	"0.987341772151899"	"1"	"5.6365410091446"	"NUS1|116150"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"177"	"177"	"0.988888888888889"	"0.987341772151899"	"1"	"5.17027093602248"	"EPAS1|2034"	"ETV4|2118"	"KIAA0430|9665"	"LGR4|55366"	"PYCR1|5831"
"178"	"178"	"1"	"1"	"1"	"5.89348078662171"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"179"	"179"	"1"	"1"	"1"	"5.54793404105329"	"EPAS1|2034"	"LOC84740|84740"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"180"	"180"	"0.988888888888889"	"1"	"0.909090909090909"	"5.42799393101627"	"FERMT1|55612"	"HYAL2|8692"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"
"181"	"181"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"5.71804654392505"	"CCL19|6363"	"CD101|9398"	"COL10A1|1300"	"PYCR1|5831"	"RAMP3|10268"
"182"	"182"	"1"	"1"	"1"	"5.28659948083861"	"CASKIN2|57513"	"COL17A1|1308"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"183"	"183"	"0.988888888888889"	"0.987341772151899"	"1"	"5.66586856950498"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"
"184"	"184"	"1"	"1"	"1"	"5.68512755269719"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"185"	"185"	"1"	"1"	"1"	"5.44979175673588"	"EPAS1|2034"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"186"	"186"	"0.988888888888889"	"0.987341772151899"	"1"	"5.89532843284772"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"TEP1|7011"	"TMPRSS4|56649"
"187"	"187"	"1"	"1"	"1"	"5.27135233688062"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"	"TEP1|7011"
"188"	"188"	"1"	"1"	"1"	"5.34825222243837"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"189"	"189"	"0.988888888888889"	"0.987341772151899"	"1"	"5.80772347198769"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"190"	"190"	"1"	"1"	"1"	"5.34200353359677"	"CXCL13|10563"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"191"	"191"	"0.966666666666667"	"0.962025316455696"	"1"	"5.73973999835449"	"ASPM|259266"	"ETV4|2118"	"MME|4311"	"PVR|5817"	"RTKN2|219790"
"192"	"192"	"0.977777777777778"	"0.974683544303797"	"1"	"5.48821529502119"	"PECAM1|5175"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"
"193"	"193"	"0.988888888888889"	"0.987341772151899"	"1"	"6.00535972504976"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"TMPRSS4|56649"	"TRAF1|7185"
"194"	"194"	"0.988888888888889"	"0.987341772151899"	"1"	"5.65142317514147"	"ANKRD22|118932"	"C13orf1|57213"	"PNPLA6|10908"	"PYCR1|5831"	"SPTBN2|6712"
"195"	"195"	"0.988888888888889"	"0.987341772151899"	"1"	"5.57878545843415"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TEP1|7011"
"196"	"196"	"0.966666666666667"	"0.962025316455696"	"1"	"5.92509292250183"	"EPAS1|2034"	"ETV4|2118"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"197"	"197"	"1"	"1"	"1"	"5.59397389743488"	"CASKIN2|57513"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"198"	"198"	"0.988888888888889"	"0.987341772151899"	"1"	"5.9811339130496"	"EPAS1|2034"	"FERMT1|55612"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"199"	"199"	"1"	"1"	"1"	"5.27277797158108"	"CCDC55|84081"	"FERMT1|55612"	"RTKN2|219790"	"TOP2A|7153"	"TUBA1B|10376"
"200"	"200"	"0.988888888888889"	"1"	"0.909090909090909"	"5.41973419839444"	"CASKIN2|57513"	"FUT2|2524"	"RNF149|284996"	"RTKN2|219790"	"TOP2A|7153"
"201"	"201"	"0.988888888888889"	"0.987341772151899"	"1"	"5.48872873934553"	"EPAS1|2034"	"FERMT1|55612"	"KIAA0430|9665"	"LGR4|55366"	"PYCR1|5831"
"202"	"202"	"0.988888888888889"	"0.987341772151899"	"1"	"5.76696902506092"	"EPAS1|2034"	"LGR4|55366"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"203"	"203"	"1"	"1"	"1"	"5.40617513858813"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"204"	"204"	"0.988888888888889"	"1"	"0.909090909090909"	"6.12624652821586"	"HYAL2|8692"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"
"205"	"205"	"1"	"1"	"1"	"5.18114680874309"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"206"	"206"	"1"	"1"	"1"	"5.40359163237962"	"FUT8|2530"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"STARD7|56910"
"207"	"207"	"0.988888888888889"	"0.987341772151899"	"1"	"6.15060696814802"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"USP48|84196"
"208"	"208"	"1"	"1"	"1"	"5.4183341145479"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"209"	"209"	"1"	"1"	"1"	"5.93553556582651"	"C13orf15|28984"	"COL17A1|1308"	"GGT5|2687"	"PYCR1|5831"	"SLC19A1|6573"
"210"	"210"	"1"	"1"	"1"	"5.67273155623925"	"CASKIN2|57513"	"PYCR1|5831"	"RDX|5962"	"SLC19A1|6573"	"SPTBN2|6712"
"211"	"211"	"1"	"1"	"1"	"5.40180776513615"	"FERMT1|55612"	"MYO1C|4641"	"PYCR1|5831"	"RALGPS2|55103"	"RTKN2|219790"
"212"	"212"	"0.988888888888889"	"0.987341772151899"	"1"	"6.06914342434585"	"CASKIN2|57513"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"213"	"213"	"1"	"1"	"1"	"5.75555432678566"	"CENPF|1063"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TMPRSS4|56649"
"214"	"214"	"0.988888888888889"	"0.987341772151899"	"1"	"5.37276113209761"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"TMPRSS4|56649"	"TRAF1|7185"
"215"	"215"	"0.988888888888889"	"0.987341772151899"	"1"	"5.74770301155099"	"EPAS1|2034"	"PAPSS1|9061"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"216"	"216"	"0.977777777777778"	"0.974683544303797"	"1"	"6.0007506873774"	"EPAS1|2034"	"FERMT1|55612"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"217"	"217"	"1"	"1"	"1"	"5.67672571193328"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"PYCR1|5831"	"ST6GALNAC5|81849"
"218"	"218"	"1"	"1"	"1"	"5.31472475025899"	"EPAS1|2034"	"KIAA0430|9665"	"LGR4|55366"	"PYCR1|5831"	"SGEF|26084"
"219"	"219"	"0.966666666666667"	"0.962025316455696"	"1"	"5.79573583819997"	"COL10A1|1300"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"220"	"220"	"1"	"1"	"1"	"5.25612562768322"	"FUT2|2524"	"RNF149|284996"	"RTKN2|219790"	"TOP2A|7153"	"WDR11|55717"
"221"	"221"	"1"	"1"	"1"	"5.88402330461348"	"DGKA|1606"	"EPAS1|2034"	"PYCR1|5831"	"RTKN2|219790"	"TSPO|706"
"222"	"222"	"1"	"1"	"1"	"5.81702037624057"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"223"	"223"	"1"	"1"	"1"	"6.19001888432251"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"224"	"224"	"0.988888888888889"	"0.987341772151899"	"1"	"5.77295122437218"	"DGKA|1606"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SGPL1|8879"
"225"	"225"	"1"	"1"	"1"	"5.23368721093213"	"C13orf15|28984"	"PYCR1|5831"	"RDX|5962"	"SLC19A1|6573"	"TMPRSS4|56649"
"226"	"226"	"0.977777777777778"	"0.974683544303797"	"1"	"6.48296390136798"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"227"	"227"	"0.988888888888889"	"0.987341772151899"	"1"	"6.14883597564623"	"CLEC2D|29121"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"228"	"228"	"0.988888888888889"	"0.987341772151899"	"1"	"5.36950965128403"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"229"	"229"	"0.977777777777778"	"0.974683544303797"	"1"	"5.63044569778389"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"230"	"230"	"0.977777777777778"	"0.974683544303797"	"1"	"5.8470777424719"	"C13orf1|57213"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"231"	"231"	"1"	"1"	"1"	"5.50706751773708"	"EPB41L5|57669"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"232"	"232"	"0.988888888888889"	"0.987341772151899"	"1"	"5.55279959173502"	"EPAS1|2034"	"INSIG1|3638"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"233"	"233"	"1"	"1"	"1"	"5.60182230079276"	"FERMT1|55612"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"SBDSP1|155370"
"234"	"234"	"0.988888888888889"	"0.987341772151899"	"1"	"5.88238725601726"	"C13orf15|28984"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"SLC19A1|6573"
"235"	"235"	"1"	"1"	"1"	"5.38699511895115"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"236"	"236"	"1"	"1"	"1"	"5.36842188675121"	"EPAS1|2034"	"KIAA0430|9665"	"LGR4|55366"	"PYCR1|5831"	"SGEF|26084"
"237"	"237"	"0.977777777777778"	"0.974683544303797"	"1"	"6.38049430186213"	"COL10A1|1300"	"DGKA|1606"	"EPAS1|2034"	"MYL9|10398"	"PYCR1|5831"
"238"	"238"	"1"	"1"	"1"	"5.86024020316054"	"EPB41L5|57669"	"GGT5|2687"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"239"	"239"	"1"	"1"	"1"	"5.5190421993186"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"240"	"240"	"1"	"1"	"1"	"5.85588812117811"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"241"	"241"	"0.988888888888889"	"0.987341772151899"	"1"	"6.07250468116418"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"242"	"242"	"1"	"1"	"1"	"5.56138723033724"	"COL17A1|1308"	"CORO1C|23603"	"RTKN2|219790"	"SPP1|6696"	"TOP2A|7153"
"243"	"243"	"0.977777777777778"	"0.974683544303797"	"1"	"5.96223067163465"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"244"	"244"	"0.988888888888889"	"0.987341772151899"	"1"	"5.63628390656351"	"EPAS1|2034"	"FERMT1|55612"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"245"	"245"	"0.977777777777778"	"0.974683544303797"	"1"	"5.82055237150709"	"ABCC3|8714"	"C13orf15|28984"	"C13orf1|57213"	"PYCR1|5831"	"SLC19A1|6573"
"246"	"246"	"0.988888888888889"	"0.987341772151899"	"1"	"6.31753162649041"	"EPAS1|2034"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"YIF1A|10897"
"247"	"247"	"1"	"1"	"1"	"6.04686979253255"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"248"	"248"	"1"	"1"	"1"	"5.47198135863275"	"ASPM|259266"	"ETV4|2118"	"LGR4|55366"	"PVR|5817"	"RTKN2|219790"
"249"	"249"	"0.988888888888889"	"0.987341772151899"	"1"	"5.74824685973898"	"CLEC2D|29121"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"250"	"250"	"0.988888888888889"	"1"	"0.909090909090909"	"5.57623415313431"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"251"	"251"	"1"	"1"	"1"	"5.12671241516416"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"252"	"252"	"0.988888888888889"	"0.987341772151899"	"1"	"5.59587479181414"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"253"	"253"	"0.988888888888889"	"0.987341772151899"	"1"	"6.33067065207675"	"EPAS1|2034"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"254"	"254"	"1"	"1"	"1"	"5.26779989759209"	"EPAS1|2034"	"KIAA0430|9665"	"LGR4|55366"	"PYCR1|5831"	"SGEF|26084"
"255"	"255"	"0.977777777777778"	"1"	"0.818181818181818"	"6.38702234045067"	"CASKIN2|57513"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"SPTBN2|6712"
"256"	"256"	"0.977777777777778"	"0.974683544303797"	"1"	"5.82023559057029"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"STX3|6809"
"257"	"257"	"1"	"1"	"1"	"5.43485306130393"	"EPAS1|2034"	"KIAA0430|9665"	"LGR4|55366"	"PYCR1|5831"	"TSPAN13|27075"
"258"	"258"	"1"	"1"	"1"	"5.80817220821448"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"259"	"259"	"1"	"1"	"1"	"4.80331064874401"	"CDCA5|113130"	"ETV4|2118"	"PNPLA6|10908"	"RTKN2|219790"	"SYNJ2|8871"
"260"	"260"	"1"	"1"	"1"	"5.63981031292355"	"EPAS1|2034"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"261"	"261"	"1"	"1"	"1"	"4.9454901473198"	"DGKA|1606"	"KANK3|256949"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"262"	"262"	"0.988888888888889"	"0.987341772151899"	"1"	"5.65541362167206"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"263"	"263"	"0.977777777777778"	"0.974683544303797"	"1"	"5.87747170670176"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"264"	"264"	"1"	"1"	"1"	"5.28610895324435"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"265"	"265"	"0.977777777777778"	"0.974683544303797"	"1"	"6.70997691147315"	"C13orf15|28984"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"SLC19A1|6573"
"266"	"266"	"1"	"1"	"1"	"5.30713607630109"	"EPAS1|2034"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"267"	"267"	"1"	"1"	"1"	"5.73957377392288"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TMPRSS4|56649"
"268"	"268"	"1"	"1"	"1"	"5.2145545317878"	"COL17A1|1308"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"269"	"269"	"0.988888888888889"	"0.987341772151899"	"1"	"5.60065676949233"	"DGKA|1606"	"KANK3|256949"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"270"	"270"	"0.988888888888889"	"0.987341772151899"	"1"	"6.23095293725092"	"ASPM|259266"	"PYCR1|5831"	"RTKN2|219790"	"SLC11A1|6556"	"TMPRSS4|56649"
"271"	"271"	"1"	"1"	"1"	"5.56713714255568"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"	"TNFAIP1|7126"
"272"	"272"	"0.977777777777778"	"1"	"0.818181818181818"	"6.40099720598099"	"CASKIN2|57513"	"COL17A1|1308"	"PYCR1|5831"	"SC4MOL|6307"	"SPTBN2|6712"
"273"	"273"	"0.977777777777778"	"0.974683544303797"	"1"	"6.33090959462228"	"PLIN2|123"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"
"274"	"274"	"0.977777777777778"	"0.974683544303797"	"1"	"5.98768511540357"	"DOPEY2|9980"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"275"	"275"	"1"	"1"	"1"	"5.202389970542"	"C13orf15|28984"	"PAPLN|89932"	"PYCR1|5831"	"SLC19A1|6573"	"TMPRSS4|56649"
"276"	"276"	"0.988888888888889"	"0.987341772151899"	"1"	"5.91910141906899"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"SC4MOL|6307"	"TMPRSS4|56649"
"277"	"277"	"1"	"1"	"1"	"6.15082480072706"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"278"	"278"	"0.988888888888889"	"0.987341772151899"	"1"	"5.83766021358449"	"COL17A1|1308"	"GGT5|2687"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"279"	"279"	"1"	"1"	"1"	"5.8067826032101"	"CORO1C|23603"	"FERMT1|55612"	"FOLR2|2350"	"RTKN2|219790"	"TOP2A|7153"
"280"	"280"	"0.988888888888889"	"0.987341772151899"	"1"	"5.49921255540191"	"CORO1C|23603"	"FOLR2|2350"	"RTKN2|219790"	"TMPRSS4|56649"	"TOP2A|7153"
"281"	"281"	"1"	"1"	"1"	"5.49293978467151"	"CCL19|6363"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"282"	"282"	"1"	"1"	"1"	"6.44257541479847"	"CASKIN2|57513"	"PYCR1|5831"	"RAB6A|5870"	"SLC19A1|6573"	"SPTBN2|6712"
"283"	"283"	"1"	"1"	"1"	"5.34935845314144"	"COL10A1|1300"	"FKBP11|51303"	"IQGAP3|128239"	"MYL9|10398"	"RTKN2|219790"
"284"	"284"	"1"	"1"	"1"	"5.95164141810536"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"TMPRSS4|56649"	"TRAF1|7185"
"285"	"285"	"0.988888888888889"	"1"	"0.909090909090909"	"5.30568776978015"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"
"286"	"286"	"0.988888888888889"	"0.987341772151899"	"1"	"5.90074737670556"	"EPAS1|2034"	"INSIG1|3638"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"287"	"287"	"1"	"1"	"1"	"5.804780771367"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"TEP1|7011"	"TMPRSS4|56649"
"288"	"288"	"0.988888888888889"	"0.987341772151899"	"1"	"5.92777579131576"	"ARL4A|10124"	"COL10A1|1300"	"EPAS1|2034"	"MYL9|10398"	"PYCR1|5831"
"289"	"289"	"0.988888888888889"	"0.987341772151899"	"1"	"6.03542422884759"	"COL17A1|1308"	"GGT5|2687"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"290"	"290"	"0.988888888888889"	"0.987341772151899"	"1"	"5.38606989748074"	"B3GNT3|10331"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"TTC7A|57217"
"291"	"291"	"0.988888888888889"	"0.987341772151899"	"1"	"5.28036226338889"	"ABCC3|8714"	"C13orf15|28984"	"C13orf1|57213"	"PYCR1|5831"	"SLC19A1|6573"
"292"	"292"	"1"	"1"	"1"	"5.30291091953728"	"C13orf1|57213"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"293"	"293"	"1"	"1"	"1"	"5.79988856005792"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"294"	"294"	"0.988888888888889"	"0.987341772151899"	"1"	"5.15590602032547"	"C13orf15|28984"	"COL17A1|1308"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"295"	"295"	"1"	"1"	"1"	"5.45173661179577"	"COL17A1|1308"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"296"	"296"	"0.988888888888889"	"0.987341772151899"	"1"	"5.55876353587793"	"ASPM|259266"	"ETV4|2118"	"NFYB|4801"	"PNPLA6|10908"	"RTKN2|219790"
"297"	"297"	"0.988888888888889"	"0.987341772151899"	"1"	"5.90770180040606"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"298"	"298"	"1"	"1"	"1"	"5.48878741575746"	"EPAS1|2034"	"KIAA0430|9665"	"LGR4|55366"	"PYCR1|5831"	"SGEF|26084"
"299"	"299"	"0.988888888888889"	"0.987341772151899"	"1"	"5.72249990561251"	"COL17A1|1308"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
