"Accuracy"	"Sensitivity"	"Specificity"	"T2"
"1"	0.988888888888889	1	0.909090909090909	5.41602955934592
"2"	0.988888888888889	0.987341772151899	1	6.06999402183705
"3"	1	1	1	5.67718535202594
"4"	0.988888888888889	0.987341772151899	1	6.29554568412694
"5"	0.977777777777778	0.974683544303797	1	6.33873720596416
"6"	1	1	1	6.53914221655691
"7"	1	1	1	7.17220150448074
"8"	0.988888888888889	0.987341772151899	1	6.38033635437383
"9"	0.988888888888889	0.987341772151899	1	6.34556651700307
"10"	0.977777777777778	0.987341772151899	0.909090909090909	7.16661289645048
"11"	0.988888888888889	0.987341772151899	1	6.41548376864016
"12"	0.977777777777778	0.974683544303797	1	6.13768507779577
"13"	0.977777777777778	0.974683544303797	1	5.97168490158339
"14"	1	1	1	6.41714345446546
"15"	1	1	1	6.56939680111294
"16"	1	1	1	5.64364986547359
"17"	0.988888888888889	0.987341772151899	1	6.17494014592303
"18"	0.988888888888889	0.987341772151899	1	6.59954200225748
"19"	0.977777777777778	0.974683544303797	1	6.06385200531756
"20"	0.977777777777778	0.974683544303797	1	5.62547311671095
"21"	0.988888888888889	0.987341772151899	1	6.06443535885878
"22"	1	1	1	5.81480174501229
"23"	0.977777777777778	0.987341772151899	0.909090909090909	6.50429405221223
"24"	1	1	1	6.36212739164711
"25"	0.988888888888889	0.987341772151899	1	6.50738906929941
"26"	0.988888888888889	0.987341772151899	1	6.84164455391348
"27"	0.988888888888889	0.987341772151899	1	5.96279017005472
"28"	0.955555555555556	0.962025316455696	0.909090909090909	7.16762968414427
"29"	1	1	1	5.65089165445933
"30"	0.988888888888889	0.987341772151899	1	5.76537821883279
"31"	0.977777777777778	0.987341772151899	0.909090909090909	5.93192994024543
"32"	1	1	1	6.24249711358934
"33"	1	1	1	5.69497441116619
"34"	1	1	1	5.6745720362076
"35"	0.988888888888889	0.987341772151899	1	5.77137397266263
"36"	1	1	1	6.38668619815166
"37"	0.988888888888889	0.987341772151899	1	5.9202491763611
"38"	1	1	1	5.85109909740541
"39"	0.988888888888889	0.987341772151899	1	5.91725165854632
"40"	1	1	1	6.51799847117758
"41"	0.988888888888889	0.987341772151899	1	5.93033254038615
"42"	1	1	1	5.70408099628717
"43"	1	1	1	6.22993780905331
"44"	1	1	1	5.66187962645875
"45"	0.988888888888889	0.987341772151899	1	6.38397493081648
"46"	0.988888888888889	1	0.909090909090909	6.59095852265021
"47"	0.977777777777778	0.974683544303797	1	6.3449815053615
"48"	0.988888888888889	1	0.909090909090909	6.83364957682838
"49"	0.988888888888889	0.987341772151899	1	5.88588019002539
"50"	0.988888888888889	0.987341772151899	1	5.68217482400664
"51"	0.966666666666667	0.962025316455696	1	6.8804837028685
"52"	1	1	1	6.28602034785254
"53"	0.988888888888889	0.987341772151899	1	6.98440744207666
"54"	1	1	1	5.93170381146843
"55"	1	1	1	6.35859187365569
"56"	0.988888888888889	0.987341772151899	1	6.76932905762676
"57"	0.988888888888889	0.987341772151899	1	5.77750349114176
"58"	0.988888888888889	0.987341772151899	1	6.79679824084383
"59"	1	1	1	5.56116571597838
"60"	1	1	1	6.16310043487298
"61"	1	1	1	5.78208231701272
"62"	0.988888888888889	0.987341772151899	1	6.58802239617386
"63"	1	1	1	5.72856503290252
"64"	0.988888888888889	1	0.909090909090909	6.8180936171653
"65"	0.977777777777778	0.987341772151899	0.909090909090909	6.46979978152368
"66"	0.966666666666667	0.974683544303797	0.909090909090909	6.96993178910965
"67"	1	1	1	6.31393307032581
"68"	0.988888888888889	1	0.909090909090909	6.67165606466156
"69"	1	1	1	5.51976188081504
"70"	1	1	1	6.500713467078
"71"	1	1	1	5.39821037180093
"72"	0.988888888888889	0.987341772151899	1	6.2471270830256
"73"	0.977777777777778	0.974683544303797	1	5.70335543137667
"74"	0.988888888888889	1	0.909090909090909	6.2522102135114
"75"	1	1	1	5.72940700434285
"76"	0.988888888888889	0.987341772151899	1	6.0820723844468
"77"	0.988888888888889	0.987341772151899	1	5.53785485678351
"78"	0.977777777777778	0.974683544303797	1	6.03948255047454
"79"	1	1	1	6.11484454619433
"80"	0.977777777777778	0.974683544303797	1	5.73591243953989
"81"	1	1	1	5.89548502542374
"82"	1	1	1	5.6353938061507
"83"	0.977777777777778	0.974683544303797	1	6.40026764506993
"84"	0.977777777777778	0.974683544303797	1	5.88048104011066
"85"	1	1	1	6.60218487262425
"86"	1	1	1	7.04035855775285
"87"	0.966666666666667	0.962025316455696	1	6.86431024114812
"88"	0.988888888888889	0.987341772151899	1	6.19900503426275
"89"	0.988888888888889	0.987341772151899	1	6.75304921621066
"90"	1	1	1	5.63590019689967
"91"	0.988888888888889	0.987341772151899	1	6.45850371589078
"92"	0.977777777777778	0.987341772151899	0.909090909090909	6.63078483749533
"93"	0.988888888888889	0.987341772151899	1	5.75731837516928
"94"	1	1	1	6.32144672209849
"95"	0.977777777777778	0.974683544303797	1	6.37285968743611
"96"	1	1	1	6.15405639400138
"97"	0.988888888888889	0.987341772151899	1	5.82462770380834
"98"	1	1	1	6.43174734903159
"99"	0.977777777777778	0.974683544303797	1	6.25698378699084
"100"	0.988888888888889	0.987341772151899	1	5.96885484491517
