"Accuracy"	"Sensitivity"	"Specificity"	"T2"
"1"	0.977777777777778	0.987341772151899	0.909090909090909	3.25492880938656
"2"	0.988888888888889	0.987341772151899	1	2.94478429584602
"3"	0.988888888888889	0.987341772151899	1	3.32631772783388
"4"	0.966666666666667	0.974683544303797	0.909090909090909	3.17756588270717
"5"	0.955555555555556	0.962025316455696	0.909090909090909	3.2813080886771
"6"	0.966666666666667	0.974683544303797	0.909090909090909	3.62169411122344
"7"	0.988888888888889	0.987341772151899	1	2.93744114645759
"8"	1	1	1	3.08178455714524
"9"	0.977777777777778	0.974683544303797	1	3.13840946696969
"10"	0.966666666666667	0.974683544303797	0.909090909090909	3.17130719682731
"11"	0.966666666666667	0.987341772151899	0.818181818181818	3.7585397720006
"12"	0.977777777777778	0.974683544303797	1	3.16571232602293
"13"	0.988888888888889	0.987341772151899	1	3.28486575408446
"14"	0.988888888888889	0.987341772151899	1	2.89911282329597
"15"	1	1	1	2.80096714711169
"16"	0.988888888888889	0.987341772151899	1	3.37268013649303
"17"	1	1	1	3.09586791259927
"18"	0.988888888888889	0.987341772151899	1	3.20162082810968
"19"	0.966666666666667	0.962025316455696	1	3.02175564396154
"20"	0.977777777777778	0.974683544303797	1	3.38876163246964
"21"	0.977777777777778	0.974683544303797	1	3.21144957673949
"22"	0.988888888888889	0.987341772151899	1	2.63296837757178
"23"	0.966666666666667	0.962025316455696	1	2.94993213843047
"24"	0.977777777777778	0.974683544303797	1	3.17970234606127
"25"	0.977777777777778	0.987341772151899	0.909090909090909	3.2047419205408
"26"	1	1	1	2.88489389460682
"27"	0.988888888888889	0.987341772151899	1	2.95329373707094
"28"	0.966666666666667	0.974683544303797	0.909090909090909	3.18287127969551
"29"	1	1	1	2.72158108187274
"30"	1	1	1	2.99634201531117
"31"	0.977777777777778	0.987341772151899	0.909090909090909	2.99304853972404
"32"	0.977777777777778	0.987341772151899	0.909090909090909	3.50748569847125
"33"	0.977777777777778	0.987341772151899	0.909090909090909	3.2629196337944
"34"	1	1	1	2.98384726667281
"35"	0.944444444444444	0.936708860759494	1	3.15879639182539
"36"	0.977777777777778	0.987341772151899	0.909090909090909	3.11713017825907
"37"	1	1	1	2.95355890195382
"38"	0.977777777777778	0.987341772151899	0.909090909090909	2.72143638968796
"39"	0.977777777777778	0.987341772151899	0.909090909090909	3.32774645870547
"40"	1	1	1	2.73375207511916
"41"	0.988888888888889	0.987341772151899	1	3.01110740485512
"42"	0.977777777777778	0.987341772151899	0.909090909090909	2.97813089303193
"43"	0.988888888888889	0.987341772151899	1	2.91008266833594
"44"	0.977777777777778	0.974683544303797	1	2.61263058231251
"45"	0.988888888888889	0.987341772151899	1	2.92810492136021
"46"	0.988888888888889	0.987341772151899	1	3.45797528165266
"47"	0.977777777777778	0.974683544303797	1	2.91318129822291
"48"	0.977777777777778	0.987341772151899	0.909090909090909	3.10573432326784
"49"	0.988888888888889	0.987341772151899	1	3.02452546682483
"50"	1	1	1	2.91930492307969
"51"	1	1	1	3.18404514620939
"52"	0.988888888888889	1	0.909090909090909	2.90491345059923
"53"	0.988888888888889	0.987341772151899	1	3.03032688342317
"54"	0.955555555555556	0.949367088607595	1	3.13234777703397
"55"	0.977777777777778	0.987341772151899	0.909090909090909	2.93314744830897
"56"	0.988888888888889	1	0.909090909090909	2.97339481921787
"57"	1	1	1	2.85449352670354
"58"	1	1	1	2.86766893393265
"59"	0.988888888888889	0.987341772151899	1	2.84925374447322
"60"	0.988888888888889	0.987341772151899	1	2.99388453463423
"61"	0.966666666666667	0.974683544303797	0.909090909090909	3.16086127053528
"62"	1	1	1	2.7250927218579
"63"	0.988888888888889	0.987341772151899	1	3.02927433656399
"64"	1	1	1	3.15288441659057
"65"	1	1	1	2.81975368435747
"66"	0.977777777777778	0.987341772151899	0.909090909090909	2.96302783864425
"67"	0.966666666666667	0.974683544303797	0.909090909090909	3.44019148765611
"68"	0.988888888888889	0.987341772151899	1	3.21087928411526
"69"	0.988888888888889	0.987341772151899	1	2.69229179340351
"70"	0.977777777777778	0.974683544303797	1	2.85325140642852
"71"	0.988888888888889	0.987341772151899	1	2.77829657928238
"72"	0.988888888888889	1	0.909090909090909	3.01476930581918
"73"	1	1	1	2.79406337653073
"74"	0.966666666666667	0.987341772151899	0.818181818181818	3.38385947983247
"75"	0.955555555555556	0.974683544303797	0.818181818181818	3.24497000160474
"76"	0.988888888888889	1	0.909090909090909	3.32988528432923
"77"	0.977777777777778	0.974683544303797	1	3.33748325766941
"78"	0.988888888888889	1	0.909090909090909	2.98946408976327
"79"	0.977777777777778	0.974683544303797	1	3.19603065061106
"80"	0.988888888888889	0.987341772151899	1	2.94037722528753
"81"	0.988888888888889	1	0.909090909090909	2.86011287144806
"82"	1	1	1	3.08160205026299
"83"	0.988888888888889	0.987341772151899	1	3.38481014747742
"84"	0.966666666666667	0.974683544303797	0.909090909090909	3.26337286613999
"85"	0.977777777777778	0.974683544303797	1	3.17447362657325
"86"	0.988888888888889	0.987341772151899	1	2.93315012149778
"87"	0.944444444444444	0.962025316455696	0.818181818181818	3.2302430244015
"88"	0.988888888888889	0.987341772151899	1	2.71249628190849
"89"	0.988888888888889	0.987341772151899	1	2.88530187184929
"90"	0.988888888888889	0.987341772151899	1	3.26720942527212
"91"	0.988888888888889	1	0.909090909090909	2.85356667166682
"92"	1	1	1	2.75702139008508
"93"	0.988888888888889	0.987341772151899	1	2.82773366068902
"94"	0.988888888888889	0.987341772151899	1	2.88876149872601
"95"	1	1	1	3.03066921443441
"96"	0.988888888888889	1	0.909090909090909	2.9284891224951
"97"	0.977777777777778	0.987341772151899	0.909090909090909	3.07543276147655
