"Accuracy"	"Sensitivity"	"Specificity"	"T2"
"230"	0.988888888888889	1	0.909090909090909	3.23964583923054
"231"	0.988888888888889	0.987341772151899	1	3.18254126324805
"232"	0.988888888888889	1	0.909090909090909	3.4258715473421
"233"	0.988888888888889	1	0.909090909090909	3.43499282430796
"234"	0.944444444444444	0.936708860759494	1	3.18659962605239
"235"	0.977777777777778	0.987341772151899	0.909090909090909	3.38566530310046
"236"	0.966666666666667	0.962025316455696	1	3.11134081542703
"237"	1	1	1	2.86817038929355
"238"	0.966666666666667	0.962025316455696	1	3.71810854437224
"239"	0.966666666666667	0.962025316455696	1	3.29237824469145
"240"	0.966666666666667	0.962025316455696	1	3.28301205736776
"241"	0.966666666666667	0.974683544303797	0.909090909090909	3.28885974107654
"242"	0.955555555555556	0.949367088607595	1	3.37480779439317
"243"	0.955555555555556	0.949367088607595	1	3.64082061092826
"244"	0.966666666666667	0.962025316455696	1	3.59959731399173
"245"	0.988888888888889	0.987341772151899	1	3.14071037077592
"246"	0.977777777777778	0.974683544303797	1	2.79575731092213
"247"	0.966666666666667	0.962025316455696	1	3.01628955976328
"248"	0.988888888888889	0.987341772151899	1	3.29736178682203
"249"	0.966666666666667	0.987341772151899	0.818181818181818	3.25555943554485
"250"	0.977777777777778	0.974683544303797	1	2.99705176114739
"251"	0.988888888888889	1	0.909090909090909	3.39836523947097
"252"	0.955555555555556	0.949367088607595	1	3.08743956806114
"253"	0.955555555555556	0.974683544303797	0.818181818181818	3.63874895785279
"254"	0.977777777777778	0.987341772151899	0.909090909090909	3.39054169251487
"255"	0.955555555555556	0.974683544303797	0.818181818181818	3.49235783101597
"256"	0.966666666666667	0.962025316455696	1	3.17684327215885
"257"	0.988888888888889	0.987341772151899	1	3.19969306705628
"258"	0.977777777777778	0.987341772151899	0.909090909090909	2.9395539872411
"259"	1	1	1	3.35520216808929
"260"	0.977777777777778	0.974683544303797	1	3.59218161018827
"261"	0.977777777777778	0.974683544303797	1	3.28174624953188
"262"	0.988888888888889	0.987341772151899	1	3.6610351745554
"263"	0.955555555555556	0.949367088607595	1	3.17148068824212
"264"	0.966666666666667	0.962025316455696	1	3.27689749503126
"265"	0.977777777777778	0.987341772151899	0.909090909090909	3.09755608110759
"266"	0.977777777777778	0.974683544303797	1	3.51173438588731
"267"	0.966666666666667	0.974683544303797	0.909090909090909	3.20069313136603
"268"	0.955555555555556	0.949367088607595	1	3.49594511966975
"269"	0.988888888888889	0.987341772151899	1	3.2159831569415
"270"	0.988888888888889	0.987341772151899	1	3.45553602598641
"271"	0.966666666666667	0.962025316455696	1	3.06004248285381
"272"	0.988888888888889	0.987341772151899	1	3.06576844921415
"273"	0.955555555555556	0.962025316455696	0.909090909090909	3.0759338290223
"274"	0.988888888888889	0.987341772151899	1	3.1165906470609
"275"	0.988888888888889	0.987341772151899	1	3.73703548349474
"276"	0.955555555555556	0.949367088607595	1	3.03753183476228
"277"	1	1	1	3.286048004107
"278"	0.944444444444444	0.936708860759494	1	3.39837665483007
"279"	1	1	1	3.16951751897168
"280"	0.988888888888889	0.987341772151899	1	3.05580645936638
"281"	0.955555555555556	0.949367088607595	1	3.47837801064225
"282"	0.955555555555556	0.949367088607595	1	3.1946284826133
"283"	1	1	1	3.10253182191258
"284"	0.977777777777778	0.987341772151899	0.909090909090909	3.51699263314356
"285"	0.944444444444444	0.949367088607595	0.909090909090909	2.90957452153748
"286"	1	1	1	3.45820347320465
"287"	0.977777777777778	0.987341772151899	0.909090909090909	2.94486848708465
"288"	0.955555555555556	0.962025316455696	0.909090909090909	3.59822960693113
"289"	0.977777777777778	0.974683544303797	1	3.18995488209493
"290"	0.988888888888889	0.987341772151899	1	3.4984995448117
"291"	0.977777777777778	0.974683544303797	1	3.00205444267933
"292"	0.955555555555556	0.949367088607595	1	3.46024157588888
"293"	0.977777777777778	0.974683544303797	1	3.18120606172324
"294"	1	1	1	3.28301033107482
"295"	0.966666666666667	0.974683544303797	0.909090909090909	3.260659190858
"296"	0.977777777777778	0.974683544303797	1	3.63705133660642
"297"	0.988888888888889	0.987341772151899	1	2.95452156467466
"298"	0.955555555555556	0.949367088607595	1	3.29813673632409
"299"	0.988888888888889	0.987341772151899	1	2.84642983033909
"300"	0.988888888888889	0.987341772151899	1	3.12005441619362
"301"	0.977777777777778	0.974683544303797	1	2.92420440042399
"302"	0.933333333333333	0.924050632911392	1	3.23138145578926
"303"	0.977777777777778	0.974683544303797	1	3.08996417006213
"304"	0.977777777777778	0.974683544303797	1	3.07659612253183
"305"	0.977777777777778	0.987341772151899	0.909090909090909	3.45289281902786
"306"	0.988888888888889	1	0.909090909090909	3.30043648598584
