"Index"	"Accuracy"	"Sensitivity"	"Specificity"	"T2"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"105"	"105"	"0.988888888888889"	"1"	"0.909090909090909"	"7.85847180797548"	"ADAM8|101"	"ALOX5AP|241"	"HYAL2|8692"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPP1|6696"
"106"	"106"	"1"	"1"	"1"	"8.33828236319785"	"ANKS1A|23294"	"COL17A1|1308"	"MYL6|4637"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SRPK1|6732"
"107"	"107"	"1"	"1"	"1"	"7.02002249469134"	"ABCC3|8714"	"CASKIN2|57513"	"FUT2|2524"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SC4MOL|6307"	"TOP2A|7153"
"108"	"108"	"1"	"1"	"1"	"7.25164102153752"	"C13orf1|57213"	"CASKIN2|57513"	"INSIG1|3638"	"LIMCH1|22998"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"109"	"109"	"0.988888888888889"	"0.987341772151899"	"1"	"9.20308805478786"	"COL10A1|1300"	"COL8A2|1296"	"EPAS1|2034"	"ISLR|3671"	"JAK3|3718"	"PYCR1|5831"	"SLC19A1|6573"	"UPF1|5976"
"110"	"110"	"1"	"1"	"1"	"8.92358205871058"	"C1orf198|84886"	"CASKIN2|57513"	"COL10A1|1300"	"COL12A1|1303"	"MYO9B|4650"	"PNPLA6|10908"	"PYCR1|5831"	"SPTBN2|6712"
"111"	"111"	"1"	"1"	"1"	"7.08983526906111"	"EPAS1|2034"	"FOLR2|2350"	"PYCR1|5831"	"RALGPS2|55103"	"RTKN2|219790"	"SLC19A1|6573"	"SNX17|9784"	"TMPRSS4|56649"
"112"	"112"	"1"	"1"	"1"	"6.85894794673951"	"C13orf15|28984"	"COL17A1|1308"	"GART|2618"	"KIF26B|55083"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"TMPRSS4|56649"
"113"	"113"	"0.944444444444444"	"0.949367088607595"	"0.909090909090909"	"8.81518060468392"	"ABCC10|89845"	"CASKIN2|57513"	"PNPLA6|10908"	"RNF149|284996"	"RTKN2|219790"	"SPTBN2|6712"	"TIMP1|7076"	"TOP2A|7153"
"114"	"114"	"1"	"1"	"1"	"7.72989316705924"	"COL12A1|1303"	"DHCR7|1717"	"HYAL2|8692"	"LGR4|55366"	"MIF4GD|57409"	"MMP11|4320"	"PYCR1|5831"	"THBS2|7058"
"115"	"115"	"1"	"1"	"1"	"7.48870304023446"	"EPAS1|2034"	"ETV4|2118"	"INSIG1|3638"	"LGR4|55366"	"POU2AF1|5450"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"116"	"116"	"0.988888888888889"	"0.987341772151899"	"1"	"7.77736126003672"	"C1orf43|25912"	"ETV4|2118"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TUBA1B|10376"	"UBE2T|29089"
"117"	"117"	"0.988888888888889"	"0.987341772151899"	"1"	"8.33652177937356"	"FERMT1|55612"	"IQGAP3|128239"	"LTF|4057"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"USP48|84196"
"118"	"118"	"1"	"1"	"1"	"7.15548761892569"	"DHCR7|1717"	"DOPEY2|9980"	"EPAS1|2034"	"MCC|4163"	"PAPSS1|9061"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"119"	"119"	"0.988888888888889"	"1"	"0.909090909090909"	"7.18442219703058"	"CA9|768"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"TNFAIP1|7126"
"120"	"120"	"1"	"1"	"1"	"7.27448002372159"	"ETV4|2118"	"LGR4|55366"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"TMPRSS4|56649"	"TRAF1|7185"	"TREM1|54210"
"121"	"121"	"1"	"1"	"1"	"7.73098395307686"	"ANKRD22|118932"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"122"	"122"	"0.988888888888889"	"0.987341772151899"	"1"	"7.1589087479815"	"CASKIN2|57513"	"DLG5|9231"	"PEX5|5830"	"PYCR1|5831"	"RTKN2|219790"	"SAR1A|56681"	"SGPL1|8879"	"SLC19A1|6573"
"123"	"123"	"0.977777777777778"	"0.974683544303797"	"1"	"8.64358677555047"	"AKIRIN2|55122"	"CYP51A1|1595"	"MYO1C|4641"	"NFYB|4801"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"124"	"124"	"1"	"1"	"1"	"7.42559729427057"	"FUT2|2524"	"GART|2618"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"125"	"125"	"1"	"1"	"1"	"6.93764154310543"	"HYAL2|8692"	"LGR4|55366"	"MARCKSL1|65108"	"PYCR1|5831"	"RAB6A|5870"	"RTKN2|219790"	"SLC19A1|6573"	"TSPAN13|27075"
"126"	"126"	"1"	"1"	"1"	"8.20941485370178"	"C1orf198|84886"	"COL10A1|1300"	"COL12A1|1303"	"PCYOX1|51449"	"PYCR1|5831"	"RRP1B|23076"	"SLC19A1|6573"	"SPTBN2|6712"
"127"	"127"	"1"	"1"	"1"	"8.06051103087817"	"CD101|9398"	"ETV4|2118"	"MME|4311"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"
"128"	"128"	"0.988888888888889"	"1"	"0.909090909090909"	"7.71899569144195"	"C1orf198|84886"	"EPAS1|2034"	"GGT5|2687"	"LGR4|55366"	"PNPLA6|10908"	"PYCR1|5831"	"SBDSP1|155370"	"STRA13|201254"
"129"	"129"	"1"	"1"	"1"	"7.23889048975046"	"ARL2|402"	"EPAS1|2034"	"ETV4|2118"	"FDPS|2224"	"LGR4|55366"	"PYCR1|5831"	"SGEF|26084"	"TNFAIP1|7126"
"130"	"130"	"0.988888888888889"	"0.987341772151899"	"1"	"7.60090797231645"	"CCL19|6363"	"EMP2|2013"	"EPAS1|2034"	"GLIPR2|152007"	"KIAA0430|9665"	"PYCR1|5831"	"SYT12|91683"	"TMPRSS4|56649"
"131"	"131"	"0.988888888888889"	"1"	"0.909090909090909"	"8.28448442014251"	"ABCC3|8714"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"132"	"132"	"1"	"1"	"1"	"7.26924792340966"	"CASKIN2|57513"	"EPB41L5|57669"	"LGR4|55366"	"PYCR1|5831"	"RAB6A|5870"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"133"	"133"	"1"	"1"	"1"	"7.13548998838828"	"CDCA8|55143"	"DGKA|1606"	"FAM83A|84985"	"FDPS|2224"	"GAS2L1|10634"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"134"	"134"	"0.988888888888889"	"0.987341772151899"	"1"	"8.11232907416353"	"ARL4A|10124"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"STX3|6809"
"135"	"135"	"0.988888888888889"	"1"	"0.909090909090909"	"7.41921702683198"	"ABCC3|8714"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"136"	"136"	"0.988888888888889"	"0.987341772151899"	"1"	"7.86064085052479"	"CASKIN2|57513"	"COL10A1|1300"	"CYP51A1|1595"	"LGR4|55366"	"MORF4L1|10933"	"MYL9|10398"	"PYCR1|5831"	"TREM1|54210"
"137"	"137"	"1"	"1"	"1"	"7.49457502102939"	"CASKIN2|57513"	"ETV4|2118"	"IQGAP3|128239"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"138"	"138"	"0.988888888888889"	"0.987341772151899"	"1"	"7.72761659927074"	"ADAM8|101"	"HYAL2|8692"	"MARCKSL1|65108"	"PYCR1|5831"	"RTKN2|219790"	"SDCBP|6386"	"SLC19A1|6573"	"SRPK1|6732"
"139"	"139"	"0.988888888888889"	"0.987341772151899"	"1"	"7.55582697985482"	"ARL2|402"	"DUSP8|1850"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"POU2AF1|5450"	"PYCR1|5831"	"RTKN2|219790"
"140"	"140"	"1"	"1"	"1"	"7.17846150785615"	"CA9|768"	"CYP51A1|1595"	"DOPEY2|9980"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"141"	"141"	"1"	"1"	"1"	"8.47282382028517"	"ANKS1A|23294"	"EPAS1|2034"	"GGT5|2687"	"LGR4|55366"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"SRPK1|6732"
"142"	"142"	"1"	"1"	"1"	"7.70256657137382"	"LGR4|55366"	"NLN|57486"	"PYCR1|5831"	"RNF149|284996"	"RNH1|6050"	"RTKN2|219790"	"TMPRSS4|56649"	"TRAF1|7185"
"143"	"143"	"0.988888888888889"	"0.987341772151899"	"1"	"8.22498506351795"	"CXCL13|10563"	"EPAS1|2034"	"LGR4|55366"	"PYCR1|5831"	"SGEF|26084"	"SLC19A1|6573"	"SPTBN2|6712"	"USP48|84196"
"144"	"144"	"0.988888888888889"	"0.987341772151899"	"1"	"8.07954654639203"	"ANKRD22|118932"	"FERMT1|55612"	"IQGAP3|128239"	"PYCR1|5831"	"RAD17|5884"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"145"	"145"	"1"	"1"	"1"	"7.42033073246471"	"ADAM8|101"	"CASKIN2|57513"	"ITM2C|81618"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"	"SNX17|9784"	"SPTBN2|6712"
"146"	"146"	"0.988888888888889"	"0.987341772151899"	"1"	"7.30619380778378"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SAR1A|56681"	"SLC19A1|6573"	"VPS24|51652"
"147"	"147"	"1"	"1"	"1"	"8.11011216472862"	"C13orf15|28984"	"C1orf198|84886"	"COL10A1|1300"	"COL12A1|1303"	"COX7A2L|9167"	"PYCR1|5831"	"RRP1B|23076"	"SLC19A1|6573"
"148"	"148"	"1"	"1"	"1"	"7.37479311823992"	"CLEC2D|29121"	"DOPEY2|9980"	"FERMT1|55612"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"149"	"149"	"0.988888888888889"	"1"	"0.909090909090909"	"7.60029156519077"	"CASKIN2|57513"	"ENC1|8507"	"LGR4|55366"	"PYCR1|5831"	"RHBDD2|57414"	"RTKN2|219790"	"SAR1A|56681"	"SPTBN2|6712"
"150"	"150"	"0.988888888888889"	"0.987341772151899"	"1"	"7.42198847331556"	"BMF|90427"	"FERMT1|55612"	"FKBP11|51303"	"IQGAP3|128239"	"LGR4|55366"	"PNPLA6|10908"	"RTKN2|219790"	"TNFAIP1|7126"
"151"	"151"	"1"	"1"	"1"	"6.88060050566557"	"CORO1C|23603"	"ETV4|2118"	"FOLR2|2350"	"MMP11|4320"	"RARA|5914"	"RTKN2|219790"	"TOP2A|7153"	"XDH|7498"
"152"	"152"	"0.977777777777778"	"1"	"0.818181818181818"	"8.46546121454539"	"EFNA4|1945"	"FOLR2|2350"	"FUT2|2524"	"HYAL2|8692"	"OTUD1|220213"	"RTKN2|219790"	"TOP2A|7153"	"VSIG4|11326"
"153"	"153"	"0.988888888888889"	"0.987341772151899"	"1"	"8.13339316832149"	"COL17A1|1308"	"PYCR1|5831"	"RTKN2|219790"	"SLC11A1|6556"	"SLC19A1|6573"	"SPP1|6696"	"STX12|23673"	"USP48|84196"
"154"	"154"	"1"	"1"	"1"	"8.07971884540788"	"CCNT2|905"	"EPB41L5|57669"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC4A7|9497"
"155"	"155"	"1"	"1"	"1"	"7.47010969370059"	"ABCC3|8714"	"C13orf1|57213"	"CASKIN2|57513"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"156"	"156"	"0.988888888888889"	"1"	"0.909090909090909"	"7.82259608622674"	"CLEC2D|29121"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MMP1|4312"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"157"	"157"	"0.988888888888889"	"0.987341772151899"	"1"	"7.60963546647482"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"WFS1|7466"
"158"	"158"	"1"	"1"	"1"	"6.8652816978136"	"ETV4|2118"	"FERMT1|55612"	"LGR4|55366"	"NPL|80896"	"RNF149|284996"	"RTKN2|219790"	"TNFAIP1|7126"	"TOP2A|7153"
"159"	"159"	"1"	"1"	"1"	"7.20255410261173"	"ANKRD22|118932"	"C1orf198|84886"	"MPEG1|219972"	"NFYB|4801"	"PNPLA6|10908"	"PYCR1|5831"	"SPTBN2|6712"	"STX11|8676"
"160"	"160"	"1"	"1"	"1"	"7.14915893166812"	"C13orf1|57213"	"CASKIN2|57513"	"COL17A1|1308"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"161"	"161"	"1"	"1"	"1"	"7.29254437738661"	"CASKIN2|57513"	"CD101|9398"	"MX2|4600"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TSPAN13|27075"	"TTYH3|80727"
"162"	"162"	"1"	"1"	"1"	"8.00924824426937"	"FADS3|3995"	"LTF|4057"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"
"163"	"163"	"0.988888888888889"	"0.987341772151899"	"1"	"8.44230205577792"	"COL10A1|1300"	"EPAS1|2034"	"FERMT1|55612"	"ISLR|3671"	"JAK3|3718"	"MYL9|10398"	"PYCR1|5831"	"SBDSP1|155370"
"164"	"164"	"0.988888888888889"	"0.987341772151899"	"1"	"7.30436554040217"	"DGKA|1606"	"FAM83A|84985"	"GAS2L1|10634"	"LGR4|55366"	"LIMCH1|22998"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"165"	"165"	"0.988888888888889"	"1"	"0.909090909090909"	"7.34455082974724"	"CAT|847"	"CORO1C|23603"	"FERMT1|55612"	"FOLR2|2350"	"FUT2|2524"	"HS6ST2|90161"	"RTKN2|219790"	"TOP2A|7153"
"166"	"166"	"0.988888888888889"	"0.987341772151899"	"1"	"7.5889991573245"	"EPAS1|2034"	"FAM83A|84985"	"LTF|4057"	"MYL6|4637"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"ZHX3|23051"
"167"	"167"	"1"	"1"	"1"	"7.89008196996325"	"CASKIN2|57513"	"LGR4|55366"	"MMP1|4312"	"PYCR1|5831"	"RAB6A|5870"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"168"	"168"	"0.977777777777778"	"0.974683544303797"	"1"	"7.03705283712414"	"EPB41L5|57669"	"ETV4|2118"	"HYAL2|8692"	"LGR4|55366"	"NPL|80896"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"
"169"	"169"	"1"	"1"	"1"	"7.6283490025569"	"COL17A1|1308"	"LTF|4057"	"MYO1C|4641"	"PYCR1|5831"	"RRP1B|23076"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"170"	"170"	"0.988888888888889"	"0.987341772151899"	"1"	"8.10572323752947"	"COL10A1|1300"	"JAK3|3718"	"MYL6|4637"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"	"STARD7|56910"	"TIMP3|7078"
"171"	"171"	"1"	"1"	"1"	"7.60588352248547"	"EPB41L5|57669"	"ETV4|2118"	"LGR4|55366"	"PECAM1|5175"	"PRKCB|5579"	"PYCR1|5831"	"SLC19A1|6573"	"USP48|84196"
"172"	"172"	"1"	"1"	"1"	"7.40111962347237"	"FERMT1|55612"	"IQGAP3|128239"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TUBA1B|10376"	"VPS24|51652"
"173"	"173"	"1"	"1"	"1"	"6.81804727901256"	"ADAM8|101"	"COL17A1|1308"	"HYAL2|8692"	"OTUD1|220213"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"	"SLC19A1|6573"
"174"	"174"	"1"	"1"	"1"	"7.24553173251651"	"CYP51A1|1595"	"ETV4|2118"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"
"175"	"175"	"0.988888888888889"	"0.987341772151899"	"1"	"8.10184802819015"	"ADAM8|101"	"ALOX5AP|241"	"CASKIN2|57513"	"EPN3|55040"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"176"	"176"	"0.988888888888889"	"1"	"0.909090909090909"	"7.36800659182287"	"MAP4|4134"	"NPL|80896"	"NUS1|116150"	"PYCR1|5831"	"RTKN2|219790"	"SPNS1|83985"	"STX11|8676"	"SYNJ2|8871"
"177"	"177"	"1"	"1"	"1"	"8.74657282319309"	"ARL4A|10124"	"C13orf15|28984"	"CENPF|1063"	"COL10A1|1300"	"COL12A1|1303"	"MMP11|4320"	"PYCR1|5831"	"SLC19A1|6573"
"178"	"178"	"1"	"1"	"1"	"7.17130570355626"	"ETV4|2118"	"FADS3|3995"	"FDPS|2224"	"IQGAP3|128239"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"179"	"179"	"1"	"1"	"1"	"7.58602049157553"	"ADAM8|101"	"LTF|4057"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TMC6|11322"	"TSPAN13|27075"
"180"	"180"	"1"	"1"	"1"	"7.78170989345555"	"ABHD5|51099"	"C13orf15|28984"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"SLC19A1|6573"	"SYNJ2|8871"	"WISP2|8839"
"181"	"181"	"1"	"1"	"1"	"7.14274683380802"	"C1orf198|84886"	"CASKIN2|57513"	"COL10A1|1300"	"CYP51A1|1595"	"EPB41L1|2036"	"MYL9|10398"	"PYCR1|5831"	"RNF149|284996"
"182"	"182"	"0.988888888888889"	"0.987341772151899"	"1"	"7.04493735292701"	"ABHD5|51099"	"ASPSCR1|79058"	"GGT5|2687"	"PECAM1|5175"	"PYCR1|5831"	"RDX|5962"	"SLC19A1|6573"	"SRPK1|6732"
"183"	"183"	"1"	"1"	"1"	"7.26774669379493"	"DOPEY2|9980"	"FERMT1|55612"	"IQGAP3|128239"	"MYO1C|4641"	"PLD2|5338"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"184"	"184"	"1"	"1"	"1"	"6.53585517623522"	"DOPEY2|9980"	"FERMT1|55612"	"HYAL2|8692"	"MARCKSL1|65108"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SQLE|6713"
"185"	"185"	"1"	"1"	"1"	"7.95787223532175"	"GGT5|2687"	"IQGAP3|128239"	"LOC84740|84740"	"MME|4311"	"PECAM1|5175"	"PYCR1|5831"	"RASSF1|11186"	"SLC19A1|6573"
"186"	"186"	"0.988888888888889"	"0.987341772151899"	"1"	"7.71673775850153"	"ADAM8|101"	"EPAS1|2034"	"LAMA2|3908"	"PHKA1|5255"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TNS3|64759"
"187"	"187"	"1"	"1"	"1"	"7.95801451824029"	"COL10A1|1300"	"DUSP8|1850"	"EPAS1|2034"	"LGR4|55366"	"MYL9|10398"	"PYCR1|5831"	"RDX|5962"	"TSPAN13|27075"
"188"	"188"	"1"	"1"	"1"	"8.24721415466806"	"CXCL13|10563"	"DOPEY2|9980"	"FERMT1|55612"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"189"	"189"	"0.988888888888889"	"1"	"0.909090909090909"	"8.2495675698391"	"ANKRD22|118932"	"CD101|9398"	"FERMT1|55612"	"FUT8|2530"	"HYAL2|8692"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"190"	"190"	"0.988888888888889"	"1"	"0.909090909090909"	"8.72484348182128"	"CAT|847"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"NPL|80896"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"191"	"191"	"0.977777777777778"	"0.974683544303797"	"1"	"8.51419049164847"	"COL10A1|1300"	"CXCL13|10563"	"DPT|1805"	"GPR109A|338442"	"MATN3|4148"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"192"	"192"	"1"	"1"	"1"	"7.22752889852939"	"COL10A1|1300"	"COL12A1|1303"	"CORO1C|23603"	"FOLR2|2350"	"LPCAT4|254531"	"RTKN2|219790"	"TOP2A|7153"	"WISP2|8839"
"193"	"193"	"1"	"1"	"1"	"8.18380302592818"	"COL10A1|1300"	"COL12A1|1303"	"MIF4GD|57409"	"PRELP|5549"	"PYCR1|5831"	"RRP1B|23076"	"SAR1A|56681"	"SLC19A1|6573"
"194"	"194"	"1"	"1"	"1"	"6.98697495682212"	"HYAL2|8692"	"LTF|4057"	"PPP1R15B|84919"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SRPK1|6732"	"VPS24|51652"
"195"	"195"	"1"	"1"	"1"	"7.4112004001733"	"ABHD5|51099"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"COL17A1|1308"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"196"	"196"	"0.988888888888889"	"1"	"0.909090909090909"	"8.27265366127552"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"COL17A1|1308"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"197"	"197"	"1"	"1"	"1"	"7.1718271963166"	"ASPM|259266"	"DHCR7|1717"	"ETV4|2118"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"198"	"198"	"1"	"1"	"1"	"8.79998606412977"	"ABCC5|10057"	"EPAS1|2034"	"HMGCS1|3157"	"LGR4|55366"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"TIMP1|7076"
"199"	"199"	"0.988888888888889"	"0.987341772151899"	"1"	"7.68930594749089"	"C13orf1|57213"	"COL10A1|1300"	"COL8A2|1296"	"EPAS1|2034"	"PYCR1|5831"	"RRP1B|23076"	"SLC19A1|6573"	"SPTBN2|6712"
"200"	"200"	"0.988888888888889"	"0.987341772151899"	"1"	"8.10199600931137"	"COL17A1|1308"	"CXCL13|10563"	"KDM5B|10765"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"
"201"	"201"	"0.977777777777778"	"0.974683544303797"	"1"	"9.53253002183791"	"ARL4A|10124"	"COL10A1|1300"	"CXCL13|10563"	"DCN|1634"	"EPAS1|2034"	"LAMA2|3908"	"PYCR1|5831"	"SLC19A1|6573"
"202"	"202"	"0.988888888888889"	"0.987341772151899"	"1"	"7.97631445690835"	"EIF2S2|8894"	"EPAS1|2034"	"GGT5|2687"	"PNPLA6|10908"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"SRPK1|6732"
"203"	"203"	"1"	"1"	"1"	"7.82569108127157"	"CA9|768"	"CLEC2D|29121"	"DOPEY2|9980"	"FERMT1|55612"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TSPO|706"
"204"	"204"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"7.25310263946693"	"ALOX5AP|241"	"C20orf27|54976"	"EPAS1|2034"	"FERMT1|55612"	"HS6ST2|90161"	"POU2AF1|5450"	"PYCR1|5831"	"SLC19A1|6573"
"205"	"205"	"0.988888888888889"	"0.987341772151899"	"1"	"9.1876806915572"	"ANKS1A|23294"	"C1orf43|25912"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"PYGO2|90780"	"SLC19A1|6573"	"SRPK1|6732"
"206"	"206"	"0.988888888888889"	"0.987341772151899"	"1"	"7.06672132782159"	"DHCR7|1717"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"MME|4311"	"PYCR1|5831"	"SRPK1|6732"	"TMPRSS4|56649"
"207"	"207"	"1"	"1"	"1"	"7.11847588840243"	"CSTF2|1478"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"208"	"208"	"1"	"1"	"1"	"6.76417046758424"	"EPAS1|2034"	"LAMA2|3908"	"LGR4|55366"	"PAPSS1|9061"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TSPAN13|27075"
"209"	"209"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"7.43213171617486"	"C20orf27|54976"	"EPAS1|2034"	"FERMT1|55612"	"HK3|3101"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"
"210"	"210"	"0.977777777777778"	"0.974683544303797"	"1"	"8.08151332621881"	"E2F3|1871"	"MME|4311"	"PYCR1|5831"	"RTKN2|219790"	"SIK2|23235"	"SLC19A1|6573"	"SYNJ2|8871"	"TMPRSS4|56649"
"211"	"211"	"1"	"1"	"1"	"7.60365668836339"	"CLEC2D|29121"	"COL17A1|1308"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"STRBP|55342"	"SYNJ2|8871"
"212"	"212"	"1"	"1"	"1"	"8.36385998289331"	"ANKS1A|23294"	"COL17A1|1308"	"KCNN4|3783"	"MYL6|4637"	"PYCR1|5831"	"RNF149|284996"	"SLC19A1|6573"	"SRPK1|6732"
"213"	"213"	"0.988888888888889"	"0.987341772151899"	"1"	"7.00414376251469"	"CSTF2|1478"	"FERMT1|55612"	"MAP3K1|4214"	"NPL|80896"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"SDCBP|6386"
"214"	"214"	"1"	"1"	"1"	"7.41915964763413"	"C13orf1|57213"	"CASKIN2|57513"	"MMAB|326625"	"OTUD1|220213"	"PYCR1|5831"	"RDX|5962"	"SLC19A1|6573"	"SPTBN2|6712"
"215"	"215"	"1"	"1"	"1"	"7.6298130029433"	"EIF4A2|1974"	"ETV4|2118"	"NPL|80896"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SPTBN2|6712"	"SYNJ2|8871"
"216"	"216"	"0.988888888888889"	"1"	"0.909090909090909"	"7.19066513089961"	"ANKRD22|118932"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"SYT12|91683"
