"Index"	"Accuracy"	"Sensitivity"	"Specificity"	"T2"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"111"	"111"	"1"	"1"	"1"	"7.32062181957191"	"CD79A|973"	"FERMT1|55612"	"HS6ST2|90161"	"IQGAP3|128239"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"112"	"112"	"1"	"1"	"1"	"8.36631372094369"	"ARL4A|10124"	"CA9|768"	"CLDN12|9069"	"COL10A1|1300"	"CYP51A1|1595"	"MYL9|10398"	"PYCR1|5831"	"TREM1|54210"
"113"	"113"	"0.988888888888889"	"1"	"0.909090909090909"	"7.55489526284524"	"CCDC64|92558"	"EPAS1|2034"	"FERMT1|55612"	"HS6ST2|90161"	"LGR4|55366"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"114"	"114"	"1"	"1"	"1"	"8.05319605629699"	"DHCR7|1717"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"ST6GALNAC5|81849"
"115"	"115"	"1"	"1"	"1"	"7.57760822314744"	"DLG5|9231"	"DOPEY2|9980"	"EPAS1|2034"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SRPK1|6732"
"116"	"116"	"0.988888888888889"	"0.987341772151899"	"1"	"8.23493944685928"	"EPAS1|2034"	"FERMT1|55612"	"IDI1|3422"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"117"	"117"	"0.966666666666667"	"0.962025316455696"	"1"	"7.58235395777162"	"C13orf1|57213"	"DOPEY2|9980"	"EPB41L5|57669"	"ETV4|2118"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"118"	"118"	"1"	"1"	"1"	"7.1810625251114"	"CASKIN2|57513"	"COL10A1|1300"	"COL17A1|1308"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"119"	"119"	"0.988888888888889"	"0.987341772151899"	"1"	"9.56674483993491"	"ADAM8|101"	"ASPM|259266"	"COL10A1|1300"	"COL12A1|1303"	"DCN|1634"	"PYCR1|5831"	"SLC19A1|6573"	"TSPAN13|27075"
"120"	"120"	"0.988888888888889"	"0.987341772151899"	"1"	"8.01402683276783"	"DOPEY2|9980"	"ETV4|2118"	"IQGAP3|128239"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"WBP2|23558"
"121"	"121"	"1"	"1"	"1"	"7.56017117712906"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"STARD7|56910"
"122"	"122"	"1"	"1"	"1"	"7.51246115933"	"B3GNT2|10678"	"CYP51A1|1595"	"EPAS1|2034"	"LGR4|55366"	"POU2AF1|5450"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"123"	"123"	"1"	"1"	"1"	"7.12888024656359"	"GGT5|2687"	"HK3|3101"	"IQGAP3|128239"	"LOC84740|84740"	"NPL|80896"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"124"	"124"	"0.977777777777778"	"0.974683544303797"	"1"	"8.22408987296759"	"CLEC2D|29121"	"COL10A1|1300"	"DOPEY2|9980"	"EPAS1|2034"	"ISLR|3671"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"125"	"125"	"0.988888888888889"	"1"	"0.909090909090909"	"7.18348011496854"	"CYP51A1|1595"	"FERMT1|55612"	"HPS5|11234"	"HYAL2|8692"	"LGR4|55366"	"PLEKHA1|59338"	"PYCR1|5831"	"SLC19A1|6573"
"126"	"126"	"0.988888888888889"	"0.987341772151899"	"1"	"8.55686644091896"	"DGKA|1606"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"TMPRSS4|56649"	"TOP2A|7153"	"TUBA1B|10376"
"127"	"127"	"0.988888888888889"	"0.987341772151899"	"1"	"8.60515072120232"	"ADAM8|101"	"ASPM|259266"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"WISP2|8839"
"128"	"128"	"0.988888888888889"	"0.987341772151899"	"1"	"7.70984095805118"	"CXCL13|10563"	"EPAS1|2034"	"NCF1|653361"	"PAPSS1|9061"	"PYCR1|5831"	"SLC19A1|6573"	"SLC35D1|23169"	"SPTBN2|6712"
"129"	"129"	"0.988888888888889"	"0.987341772151899"	"1"	"8.48344210014557"	"ARL4A|10124"	"C1orf198|84886"	"COL10A1|1300"	"DGKA|1606"	"EPAS1|2034"	"MYL9|10398"	"PYCR1|5831"	"ZNF281|23528"
"130"	"130"	"1"	"1"	"1"	"7.15130704119984"	"COL17A1|1308"	"EPAS1|2034"	"ETV4|2118"	"FKBP11|51303"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"SYNJ2|8871"
"131"	"131"	"1"	"1"	"1"	"6.88597293384294"	"ABCC3|8714"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"	"SLC19A1|6573"	"VPS24|51652"
"132"	"132"	"1"	"1"	"1"	"7.28624654731343"	"ANKRD22|118932"	"B3GNT3|10331"	"CD101|9398"	"PYCR1|5831"	"RRAS|6237"	"RTKN2|219790"	"USP48|84196"	"WFS1|7466"
"133"	"133"	"0.988888888888889"	"0.987341772151899"	"1"	"6.78951156303924"	"ABCC3|8714"	"DGKA|1606"	"EMP2|2013"	"KANK3|256949"	"PYCR1|5831"	"RNF149|284996"	"TMPRSS4|56649"	"WFS1|7466"
"134"	"134"	"0.988888888888889"	"0.987341772151899"	"1"	"8.36397937281552"	"ETV4|2118"	"IL3RA|3563"	"NPL|80896"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SPTBN2|6712"	"SYNJ2|8871"
"135"	"135"	"1"	"1"	"1"	"8.68941231108847"	"C1orf198|84886"	"COL10A1|1300"	"COL12A1|1303"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RNF149|284996"	"WISP2|8839"
"136"	"136"	"0.988888888888889"	"0.987341772151899"	"1"	"8.15652713141502"	"COL10A1|1300"	"EPAS1|2034"	"ISLR|3671"	"JAK3|3718"	"LTF|4057"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"137"	"137"	"1"	"1"	"1"	"7.15451819277535"	"CLEC2D|29121"	"LGR4|55366"	"PNPLA6|10908"	"PYCR1|5831"	"RDX|5962"	"RTKN2|219790"	"SPTBN2|6712"	"SYNJ2|8871"
"138"	"138"	"0.988888888888889"	"1"	"0.909090909090909"	"7.55015982373512"	"C13orf1|57213"	"CASKIN2|57513"	"FDPS|2224"	"LIMCH1|22998"	"PNPLA6|10908"	"PYCR1|5831"	"SPTBN2|6712"	"STARD7|56910"
"139"	"139"	"1"	"1"	"1"	"6.92237624096302"	"C13orf15|28984"	"HS6ST2|90161"	"HYAL2|8692"	"LTF|4057"	"OTUD1|220213"	"PAPLN|89932"	"PYCR1|5831"	"SLC19A1|6573"
"140"	"140"	"1"	"1"	"1"	"7.64278846781155"	"ANKRD22|118932"	"B3GNT3|10331"	"DHCR7|1717"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"TOP2A|7153"	"TUBA1B|10376"
"141"	"141"	"1"	"1"	"1"	"7.05383859053697"	"CDC42EP2|10435"	"EPAS1|2034"	"FERMT1|55612"	"FKBP11|51303"	"HS6ST2|90161"	"IQGAP3|128239"	"LGR4|55366"	"RTKN2|219790"
"142"	"142"	"0.977777777777778"	"0.974683544303797"	"1"	"7.99150650012261"	"ABCC3|8714"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"143"	"143"	"0.977777777777778"	"0.974683544303797"	"1"	"7.82490274341418"	"CASKIN2|57513"	"PYCR1|5831"	"RDX|5962"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"TOP2A|7153"
"144"	"144"	"1"	"1"	"1"	"7.82251891401206"	"CLEC2D|29121"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SBDSP1|155370"
"145"	"145"	"1"	"1"	"1"	"7.10202739945477"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SPTBN2|6712"
"146"	"146"	"0.988888888888889"	"1"	"0.909090909090909"	"7.21065827021933"	"FERMT1|55612"	"HS6ST2|90161"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"VPS24|51652"
"147"	"147"	"0.988888888888889"	"0.987341772151899"	"1"	"8.11970679431307"	"EPAS1|2034"	"HMGB3|3149"	"LGR4|55366"	"LOC84740|84740"	"MYL6|4637"	"PYCR1|5831"	"SGEF|26084"	"SLC19A1|6573"
"148"	"148"	"0.988888888888889"	"0.987341772151899"	"1"	"8.38034562062798"	"ANKS1A|23294"	"COL17A1|1308"	"GGT5|2687"	"PECAM1|5175"	"PYCR1|5831"	"SBDS|51119"	"SLC19A1|6573"	"SRPK1|6732"
"149"	"149"	"1"	"1"	"1"	"7.17245621198736"	"ANKRD22|118932"	"BMF|90427"	"CD101|9398"	"ENTPD4|9583"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"150"	"150"	"1"	"1"	"1"	"7.28129685516075"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"VPS24|51652"
"151"	"151"	"1"	"1"	"1"	"7.44496943660246"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"STARD7|56910"
"152"	"152"	"0.988888888888889"	"1"	"0.909090909090909"	"7.8856889732058"	"CAT|847"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"NPL|80896"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"153"	"153"	"0.988888888888889"	"0.987341772151899"	"1"	"7.32246061877397"	"ADAM8|101"	"CCL19|6363"	"CD52|1043"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"
"154"	"154"	"1"	"1"	"1"	"7.4820797706664"	"FERMT1|55612"	"LTF|4057"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"USP48|84196"
"155"	"155"	"1"	"1"	"1"	"8.46148021489325"	"B3GNT3|10331"	"CASKIN2|57513"	"MYL6|4637"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"XPO4|64328"
"156"	"156"	"0.988888888888889"	"0.987341772151899"	"1"	"7.81379751804117"	"ANKRD22|118932"	"BMF|90427"	"FERMT1|55612"	"MYL9|10398"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"157"	"157"	"0.988888888888889"	"0.987341772151899"	"1"	"7.44232927455149"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"	"SC4MOL|6307"	"SLC19A1|6573"	"SPNS1|83985"	"TMPRSS4|56649"
"158"	"158"	"1"	"1"	"1"	"7.69796052509363"	"ANKRD22|118932"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"
"159"	"159"	"1"	"1"	"1"	"8.40799686455677"	"ADAM8|101"	"ALOX5AP|241"	"C1orf198|84886"	"COL10A1|1300"	"LGR4|55366"	"LMCD1|29995"	"PDIK1L|149420"	"PYCR1|5831"
"160"	"160"	"1"	"1"	"1"	"6.59192445790169"	"CYP51A1|1595"	"ETV4|2118"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"
"161"	"161"	"0.977777777777778"	"0.974683544303797"	"1"	"8.0063057711379"	"ABCC3|8714"	"C13orf15|28984"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"162"	"162"	"1"	"1"	"1"	"7.47790061992083"	"CXCL13|10563"	"EPAS1|2034"	"FERMT1|55612"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"USP48|84196"
"163"	"163"	"1"	"1"	"1"	"6.74197364250014"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"STARD7|56910"
"164"	"164"	"1"	"1"	"1"	"7.47064348131161"	"ADAM8|101"	"ALOX5AP|241"	"HYAL2|8692"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPP1|6696"
"165"	"165"	"1"	"1"	"1"	"6.74378843877444"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"STARD7|56910"
"166"	"166"	"1"	"1"	"1"	"8.50460594701862"	"ABHD5|51099"	"COL10A1|1300"	"EPAS1|2034"	"ISLR|3671"	"MYL9|10398"	"PYCR1|5831"	"SLC19A1|6573"	"TIMP1|7076"
"167"	"167"	"1"	"1"	"1"	"7.84251680806491"	"ADAM8|101"	"CASKIN2|57513"	"NPL|80896"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SLC31A2|1318"	"SPTBN2|6712"
"168"	"168"	"1"	"1"	"1"	"7.88455493853486"	"CA9|768"	"DOPEY2|9980"	"FOLR2|2350"	"KIF11|3832"	"PLIN2|123"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"169"	"169"	"1"	"1"	"1"	"8.34117003690572"	"ANKS1A|23294"	"COL17A1|1308"	"EPAS1|2034"	"GGT5|2687"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"SRPK1|6732"
"170"	"170"	"0.988888888888889"	"1"	"0.909090909090909"	"7.68951667819282"	"COL17A1|1308"	"GGT5|2687"	"NPL|80896"	"OLR1|4973"	"PDLIM2|64236"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"171"	"171"	"1"	"1"	"1"	"7.0160674671086"	"DHCR7|1717"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"NPL|80896"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"172"	"172"	"1"	"1"	"1"	"7.38978627107503"	"HS6ST2|90161"	"IQGAP3|128239"	"LTF|4057"	"PECAM1|5175"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"
"173"	"173"	"0.988888888888889"	"0.987341772151899"	"1"	"8.29892869423897"	"C7|730"	"ENC1|8507"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPAG5|10615"	"TMPRSS4|56649"	"TNFAIP1|7126"
"174"	"174"	"1"	"1"	"1"	"7.32772552224314"	"ABCC3|8714"	"LTF|4057"	"PECAM1|5175"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"TIMP1|7076"	"USP48|84196"
"175"	"175"	"0.988888888888889"	"0.987341772151899"	"1"	"9.09201081636957"	"COL12A1|1303"	"FERMT1|55612"	"IQGAP3|128239"	"MMP11|4320"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"USP48|84196"
"176"	"176"	"1"	"1"	"1"	"7.21005947453536"	"APOLD1|81575"	"C13orf1|57213"	"FERMT1|55612"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC4A7|9497"
"177"	"177"	"0.988888888888889"	"0.987341772151899"	"1"	"7.64693804942625"	"COL17A1|1308"	"HYAL2|8692"	"KCNN4|3783"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"	"SLC19A1|6573"	"SRPK1|6732"
"178"	"178"	"1"	"1"	"1"	"7.4171966351223"	"CYP51A1|1595"	"HYAL2|8692"	"IQGAP3|128239"	"LGR4|55366"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"179"	"179"	"1"	"1"	"1"	"7.69645512693673"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"COL17A1|1308"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"180"	"180"	"0.988888888888889"	"0.987341772151899"	"1"	"7.99858255810562"	"CASKIN2|57513"	"LGR4|55366"	"LOC84740|84740"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"181"	"181"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"8.16051593972819"	"CASKIN2|57513"	"COL17A1|1308"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"VPS24|51652"
"182"	"182"	"0.988888888888889"	"0.987341772151899"	"1"	"7.43992744014021"	"COL10A1|1300"	"CORO1C|23603"	"FERMT1|55612"	"FOLR2|2350"	"MYL9|10398"	"RTKN2|219790"	"TNFAIP1|7126"	"TOP2A|7153"
"183"	"183"	"1"	"1"	"1"	"7.35353570806683"	"BMPR2|659"	"FERMT1|55612"	"KCNN4|3783"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"	"SLC19A1|6573"	"USP48|84196"
"184"	"184"	"1"	"1"	"1"	"7.99326450048977"	"ABHD5|51099"	"C1orf198|84886"	"COL10A1|1300"	"COL12A1|1303"	"PDIK1L|149420"	"PYCR1|5831"	"SRPK1|6732"	"SYNJ2|8871"
"185"	"185"	"0.988888888888889"	"0.987341772151899"	"1"	"7.72080454451782"	"DOPEY2|9980"	"FERMT1|55612"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"STARD7|56910"
"186"	"186"	"0.977777777777778"	"0.974683544303797"	"1"	"8.45294374131893"	"COMMD2|51122"	"EPAS1|2034"	"EPN3|55040"	"PRKCB|5579"	"PYCR1|5831"	"SLC19A1|6573"	"SPOCK2|9806"	"SRPK1|6732"
"187"	"187"	"0.988888888888889"	"0.987341772151899"	"1"	"8.99952015683722"	"ABHD5|51099"	"COL10A1|1300"	"COL12A1|1303"	"DLG5|9231"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SRPK1|6732"
"188"	"188"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"8.2554386804993"	"FERMT1|55612"	"HYAL2|8692"	"KCNN4|3783"	"MYO1C|4641"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"189"	"189"	"1"	"1"	"1"	"7.74195797544785"	"DOPEY2|9980"	"EPB41L5|57669"	"HS6ST2|90161"	"JAK3|3718"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"	"USP48|84196"
"190"	"190"	"1"	"1"	"1"	"8.11622311795908"	"C1orf198|84886"	"CCL19|6363"	"COL10A1|1300"	"EPAS1|2034"	"ISLR|3671"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"191"	"191"	"0.977777777777778"	"0.974683544303797"	"1"	"8.01447603463297"	"ETV4|2118"	"NPL|80896"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"TOP2A|7153"
"192"	"192"	"0.988888888888889"	"0.987341772151899"	"1"	"8.08199216363067"	"ENC1|8507"	"FDPS|2224"	"IQGAP3|128239"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"RALGPS2|55103"	"RTKN2|219790"	"SLC19A1|6573"
"193"	"193"	"1"	"1"	"1"	"7.56382362666791"	"ABCC3|8714"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"194"	"194"	"1"	"1"	"1"	"8.11468872678725"	"ETV4|2118"	"LGR4|55366"	"NPL|80896"	"PNPLA6|10908"	"PYCR1|5831"	"STX11|8676"	"SYNJ2|8871"	"TRAF1|7185"
"195"	"195"	"0.988888888888889"	"1"	"0.909090909090909"	"8.63625784701743"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"COL17A1|1308"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"196"	"196"	"1"	"1"	"1"	"8.88381945891491"	"ADAM8|101"	"CASKIN2|57513"	"LGR4|55366"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"197"	"197"	"0.988888888888889"	"0.987341772151899"	"1"	"8.1282225411566"	"CASKIN2|57513"	"COL17A1|1308"	"CYP51A1|1595"	"MDK|4192"	"MYL6|4637"	"PYCR1|5831"	"SGEF|26084"	"SLC19A1|6573"
"198"	"198"	"0.988888888888889"	"0.987341772151899"	"1"	"7.56163968430061"	"CASKIN2|57513"	"EPAS1|2034"	"FERMT1|55612"	"LGR4|55366"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"199"	"199"	"0.988888888888889"	"1"	"0.909090909090909"	"8.65986577196313"	"CASKIN2|57513"	"CD101|9398"	"COL17A1|1308"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"200"	"200"	"1"	"1"	"1"	"7.36547910366235"	"ENTPD4|9583"	"FERMT1|55612"	"HYAL2|8692"	"KCNN4|3783"	"MYO1C|4641"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"201"	"201"	"0.988888888888889"	"0.987341772151899"	"1"	"8.36175610353393"	"DLG5|9231"	"EPAS1|2034"	"ETV4|2118"	"LTF|4057"	"MYL6|4637"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"202"	"202"	"0.977777777777778"	"0.974683544303797"	"1"	"9.39099511481149"	"CASKIN2|57513"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"203"	"203"	"0.988888888888889"	"1"	"0.909090909090909"	"7.83956579993637"	"C7|730"	"CYP24A1|1591"	"HYAL2|8692"	"KIF20A|10112"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"
"204"	"204"	"0.988888888888889"	"0.987341772151899"	"1"	"7.85044783601168"	"EPAS1|2034"	"FERMT1|55612"	"JAK3|3718"	"PYCR1|5831"	"RALGPS2|55103"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"205"	"205"	"1"	"1"	"1"	"9.12195017981801"	"ADAM8|101"	"CASKIN2|57513"	"OTUD1|220213"	"PNPLA6|10908"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"206"	"206"	"1"	"1"	"1"	"7.46096093480663"	"ANKRD22|118932"	"HYAL2|8692"	"PYCR1|5831"	"RALGPS2|55103"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"TMPRSS4|56649"
"207"	"207"	"1"	"1"	"1"	"7.26710293196058"	"ANKRD22|118932"	"CYP24A1|1591"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"ST6GALNAC5|81849"	"USP48|84196"
"208"	"208"	"1"	"1"	"1"	"8.09526112423646"	"CORO1C|23603"	"EIF1|10209"	"ETV4|2118"	"FERMT1|55612"	"FOLR2|2350"	"PNPLA6|10908"	"RTKN2|219790"	"TOP2A|7153"
"209"	"209"	"0.988888888888889"	"0.987341772151899"	"1"	"7.57971693357556"	"ANKRD22|118932"	"FERMT1|55612"	"IQGAP3|128239"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"TNFAIP1|7126"
"210"	"210"	"1"	"1"	"1"	"7.31947934317136"	"ASPM|259266"	"NFYB|4801"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"	"SPNS1|83985"	"TMPRSS4|56649"
"211"	"211"	"1"	"1"	"1"	"6.94377705324881"	"ADIPOR2|79602"	"CA9|768"	"CENPF|1063"	"COL17A1|1308"	"DOPEY2|9980"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"212"	"212"	"0.988888888888889"	"0.987341772151899"	"1"	"7.19800950118103"	"CLEC2D|29121"	"ETV4|2118"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"SYNJ2|8871"
"213"	"213"	"0.988888888888889"	"0.987341772151899"	"1"	"7.62141470717498"	"EPAS1|2034"	"LGR4|55366"	"PAPLN|89932"	"PHKA1|5255"	"PYCR1|5831"	"SGEF|26084"	"SLC19A1|6573"	"SPTBN2|6712"
"214"	"214"	"0.988888888888889"	"0.987341772151899"	"1"	"7.43034985011692"	"ABCC3|8714"	"COL17A1|1308"	"KIF20A|10112"	"PECAM1|5175"	"POU2AF1|5450"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"215"	"215"	"1"	"1"	"1"	"7.25286582150902"	"EPAS1|2034"	"FDPS|2224"	"FERMT1|55612"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"216"	"216"	"0.988888888888889"	"0.987341772151899"	"1"	"8.34266716812832"	"ANKRD22|118932"	"EPAS1|2034"	"LGR4|55366"	"MYL6|4637"	"PYCR1|5831"	"RDX|5962"	"SGEF|26084"	"SLC19A1|6573"
"217"	"217"	"1"	"1"	"1"	"7.92711843497752"	"COL10A1|1300"	"CYP24A1|1591"	"DGKA|1606"	"EPAS1|2034"	"ISLR|3671"	"MYL9|10398"	"PYCR1|5831"	"RNF149|284996"
"218"	"218"	"0.988888888888889"	"0.987341772151899"	"1"	"7.2784803028291"	"COL10A1|1300"	"EPAS1|2034"	"PHKA1|5255"	"PYCR1|5831"	"RALGPS2|55103"	"SC4MOL|6307"	"SLC19A1|6573"	"ST6GALNAC5|81849"
"219"	"219"	"0.988888888888889"	"0.987341772151899"	"1"	"7.47655137004513"	"ABCC3|8714"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SC4MOL|6307"	"SLC11A1|6556"	"SLC19A1|6573"	"SPTBN2|6712"
"220"	"220"	"0.988888888888889"	"1"	"0.909090909090909"	"9.58259482373089"	"ANKS1A|23294"	"CASKIN2|57513"	"COL17A1|1308"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"221"	"221"	"0.988888888888889"	"1"	"0.909090909090909"	"7.71840547450688"	"ABHD5|51099"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"COL17A1|1308"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
