"Accuracy"	"Sensitivity"	"Specificity"	"T2"
"398"	1	1	1	7.77880777678834
"399"	0.988888888888889	0.987341772151899	1	7.41470348101302
"400"	0.988888888888889	0.987341772151899	1	7.9252532240887
"401"	0.988888888888889	0.987341772151899	1	7.47341427070143
"402"	1	1	1	7.20903361472612
"403"	0.977777777777778	0.974683544303797	1	7.66993430743875
"404"	1	1	1	7.49638896774462
"405"	1	1	1	7.65083208382442
"406"	1	1	1	7.0491302283002
"407"	1	1	1	8.0162076594949
"408"	1	1	1	7.04169374501599
"409"	0.988888888888889	0.987341772151899	1	8.20631997780803
"410"	0.988888888888889	1	0.909090909090909	8.50083708438298
"411"	1	1	1	7.0291979828443
"412"	1	1	1	7.62727303293153
"413"	0.988888888888889	0.987341772151899	1	7.93452174636977
"414"	1	1	1	7.48375803807156
"415"	0.977777777777778	0.974683544303797	1	8.21049626548704
"416"	1	1	1	7.13505040015502
"417"	1	1	1	8.24435054816403
"418"	1	1	1	7.86472528905897
"419"	1	1	1	7.56087416369729
"420"	1	1	1	7.06517293555518
"421"	1	1	1	7.19077922770038
"422"	0.988888888888889	0.987341772151899	1	8.39911055584298
"423"	0.977777777777778	0.974683544303797	1	7.37508057871356
"424"	1	1	1	7.67153643717776
"425"	0.988888888888889	0.987341772151899	1	8.14749439210573
"426"	0.988888888888889	0.987341772151899	1	8.4893948384735
"427"	1	1	1	7.70685579058978
"428"	1	1	1	7.96885743514639
"429"	0.988888888888889	0.987341772151899	1	7.80724710681318
"430"	0.988888888888889	1	0.909090909090909	7.29664793345427
"431"	0.977777777777778	0.987341772151899	0.909090909090909	8.21045999586702
"432"	1	1	1	8.63969548545094
"433"	0.977777777777778	0.987341772151899	0.909090909090909	8.75903937295838
"434"	1	1	1	7.25832863112819
"435"	0.988888888888889	0.987341772151899	1	7.89895206847406
"436"	1	1	1	7.9238558575015
"437"	0.988888888888889	1	0.909090909090909	8.88769210416959
"438"	0.988888888888889	0.987341772151899	1	8.07529451003061
"439"	0.988888888888889	0.987341772151899	1	6.74677818105555
"440"	1	1	1	7.15580215348102
"441"	0.988888888888889	1	0.909090909090909	8.16429730159574
"442"	1	1	1	7.61858315396827
"443"	0.988888888888889	0.987341772151899	1	7.29489779505563
"444"	1	1	1	7.11926229540348
"445"	0.988888888888889	0.987341772151899	1	8.25594103139061
"446"	1	1	1	7.7308640088676
"447"	0.988888888888889	0.987341772151899	1	7.63445856547082
"448"	1	1	1	7.51518163415448
"449"	0.988888888888889	0.987341772151899	1	7.36195902236417
"450"	1	1	1	7.79346113994099
"451"	0.977777777777778	0.974683544303797	1	7.80681831580645
"452"	0.988888888888889	0.987341772151899	1	7.92722404074035
"453"	0.988888888888889	1	0.909090909090909	7.95756274005427
"454"	0.988888888888889	0.987341772151899	1	8.03405245168823
"455"	0.988888888888889	0.987341772151899	1	8.34412236291029
"456"	1	1	1	7.219978615157
"457"	1	1	1	7.55495286596884
"458"	1	1	1	7.63240334125306
"459"	0.988888888888889	0.987341772151899	1	7.81153419176702
"460"	0.988888888888889	0.987341772151899	1	7.99671323691638
"461"	0.988888888888889	0.987341772151899	1	8.41794754821357
"462"	0.988888888888889	1	0.909090909090909	8.0642262925838
"463"	1	1	1	7.39209492632655
"464"	1	1	1	6.90262550874651
"465"	0.988888888888889	1	0.909090909090909	8.10087676707454
"466"	1	1	1	7.87403487229496
"467"	1	1	1	7.58703735901151
"468"	0.988888888888889	1	0.909090909090909	8.49719846480853
"469"	1	1	1	6.95582257580049
"470"	0.988888888888889	0.987341772151899	1	7.38414809995325
"471"	0.988888888888889	0.987341772151899	1	8.47161705229764
"472"	1	1	1	7.14126203013586
"473"	1	1	1	7.22815409766013
"474"	1	1	1	7.39857892796734
"475"	1	1	1	7.28616210627829
"476"	1	1	1	7.61868363106927
"477"	1	1	1	7.56272107764634
"478"	1	1	1	7.78293178079328
"479"	1	1	1	7.22471195159908
"480"	0.988888888888889	0.987341772151899	1	8.05414960718363
"481"	0.988888888888889	0.987341772151899	1	7.61747557721143
"482"	1	1	1	7.19228201263217
"483"	1	1	1	7.39841284779044
"484"	1	1	1	6.82401233377943
"485"	1	1	1	7.8281987526619
"486"	1	1	1	8.01270194811974
"487"	0.988888888888889	0.987341772151899	1	7.43868833343928
"488"	0.988888888888889	0.987341772151899	1	6.9735938486693
"489"	0.977777777777778	0.974683544303797	1	8.31253533002298
"490"	1	1	1	7.34481594400617
"491"	0.988888888888889	0.987341772151899	1	7.96689933241898
"492"	1	1	1	7.40121372865421
"493"	1	1	1	7.36443997926711
"494"	0.966666666666667	0.962025316455696	1	9.41518433200961
"495"	1	1	1	6.79817548595809
"496"	0.988888888888889	1	0.909090909090909	8.26738606200588
"497"	0.988888888888889	0.987341772151899	1	9.3555654482699
"498"	1	1	1	7.33573991576587
"499"	1	1	1	7.6164182773666
"500"	1	1	1	7.42666348595103
