"Accuracy"	"Sensitivity"	"Specificity"	"T2"
"1"	0.977777777777778	0.987341772151899	0.909090909090909	2.11979258839129
"2"	0.922222222222222	0.962025316455696	0.636363636363636	2.28778070504806
"3"	0.966666666666667	0.987341772151899	0.818181818181818	2.2873509823669
"4"	0.955555555555556	0.949367088607595	1	2.18166347762685
"5"	0.977777777777778	0.987341772151899	0.909090909090909	2.08102084463381
"6"	0.955555555555556	0.949367088607595	1	2.38733450478963
"7"	0.944444444444444	0.949367088607595	0.909090909090909	2.28953745943599
"8"	0.977777777777778	1	0.818181818181818	2.10305905935633
"9"	0.933333333333333	0.936708860759494	0.909090909090909	2.26047827429749
"10"	0.977777777777778	1	0.818181818181818	1.93957669513178
"11"	0.922222222222222	0.924050632911392	0.909090909090909	2.19471631642756
"12"	0.944444444444444	0.962025316455696	0.818181818181818	2.33682833258265
"13"	0.988888888888889	0.987341772151899	1	2.07865523289671
"14"	0.977777777777778	0.974683544303797	1	2.4151218344235
"15"	0.955555555555556	0.974683544303797	0.818181818181818	2.30302135329482
"16"	0.944444444444444	0.962025316455696	0.818181818181818	2.33599400113544
"17"	0.988888888888889	0.987341772151899	1	2.28430499273283
"18"	0.933333333333333	0.936708860759494	0.909090909090909	2.13010412213631
"19"	0.977777777777778	0.987341772151899	0.909090909090909	2.1472027838299
"20"	0.933333333333333	0.936708860759494	0.909090909090909	2.27068592849796
"21"	0.944444444444444	0.936708860759494	1	2.10603707551188
"22"	0.966666666666667	0.962025316455696	1	1.98620490457195
"23"	0.911111111111111	0.89873417721519	1	2.2285829695635
"24"	0.933333333333333	0.936708860759494	0.909090909090909	2.22886910892509
"25"	0.911111111111111	0.949367088607595	0.636363636363636	2.29549523995321
"26"	0.977777777777778	0.974683544303797	1	2.16650075965297
"27"	0.955555555555556	0.974683544303797	0.818181818181818	2.03386946515666
"28"	0.977777777777778	0.974683544303797	1	2.37384442230818
"29"	0.911111111111111	0.949367088607595	0.636363636363636	2.32138709704777
"30"	0.966666666666667	0.962025316455696	1	2.14286140601802
"31"	0.933333333333333	0.936708860759494	0.909090909090909	2.28790235635637
"32"	0.966666666666667	0.974683544303797	0.909090909090909	2.07219565806152
"33"	0.944444444444444	0.962025316455696	0.818181818181818	2.41484891177864
"34"	0.977777777777778	0.987341772151899	0.909090909090909	2.20774277826365
"35"	0.966666666666667	0.987341772151899	0.818181818181818	2.27244263569151
"36"	0.966666666666667	0.974683544303797	0.909090909090909	2.19169524489419
"37"	0.955555555555556	0.962025316455696	0.909090909090909	2.13818716138293
"38"	0.922222222222222	0.962025316455696	0.636363636363636	2.30550839845984
"39"	0.966666666666667	0.974683544303797	0.909090909090909	2.41812143629028
"40"	0.966666666666667	0.962025316455696	1	2.29714960812737
"41"	0.977777777777778	0.974683544303797	1	2.24198770091096
"42"	0.955555555555556	0.949367088607595	1	2.14415813355061
"43"	0.977777777777778	0.987341772151899	0.909090909090909	2.14085584250506
"44"	0.944444444444444	0.949367088607595	0.909090909090909	2.25605706282129
"45"	0.955555555555556	0.949367088607595	1	2.07410157000625
"46"	0.966666666666667	0.974683544303797	0.909090909090909	2.08000262041683
"47"	0.988888888888889	0.987341772151899	1	2.13890594682693
"48"	0.9	0.924050632911392	0.727272727272727	2.3991394229385
"49"	0.977777777777778	0.974683544303797	1	2.3092124267272
"50"	0.944444444444444	0.949367088607595	0.909090909090909	2.51728177587286
"51"	0.966666666666667	0.974683544303797	0.909090909090909	2.02697405602786
"52"	0.955555555555556	0.962025316455696	0.909090909090909	1.90596731323787
"53"	0.944444444444444	0.962025316455696	0.818181818181818	2.51137002764264
"54"	0.977777777777778	0.974683544303797	1	2.16264025830315
"55"	0.888888888888889	0.936708860759494	0.545454545454545	2.38218227701154
"56"	0.911111111111111	0.924050632911392	0.818181818181818	2.22769986136042
"57"	0.966666666666667	0.974683544303797	0.909090909090909	2.47207772922675
"58"	0.922222222222222	1	0.363636363636364	2.36538765609004
"59"	0.944444444444444	0.936708860759494	1	2.32847931439684
"60"	0.988888888888889	0.987341772151899	1	2.20428571701424
"61"	0.888888888888889	0.936708860759494	0.545454545454545	2.13974134722164
"62"	0.933333333333333	0.949367088607595	0.818181818181818	2.23471302353118
"63"	0.933333333333333	0.962025316455696	0.727272727272727	2.26083756062712
"64"	0.9	0.924050632911392	0.727272727272727	2.42829129920743
"65"	0.933333333333333	0.936708860759494	0.909090909090909	2.33559118281288
"66"	0.9	0.911392405063291	0.818181818181818	2.39410092693589
"67"	0.944444444444444	0.949367088607595	0.909090909090909	2.51474000204289
"68"	0.911111111111111	0.936708860759494	0.727272727272727	2.30157147801773
"69"	0.977777777777778	0.987341772151899	0.909090909090909	2.22361551817861
"70"	0.911111111111111	0.936708860759494	0.727272727272727	2.53954126908416
"71"	0.966666666666667	0.974683544303797	0.909090909090909	2.51026296770773
"72"	0.977777777777778	1	0.818181818181818	2.47405053909116
"73"	0.966666666666667	0.962025316455696	1	2.50079094388319
"74"	0.955555555555556	0.987341772151899	0.727272727272727	2.37213668396643
"75"	0.966666666666667	0.974683544303797	0.909090909090909	2.33959251405178
"76"	0.977777777777778	0.987341772151899	0.909090909090909	2.06627246127279
"77"	0.955555555555556	0.962025316455696	0.909090909090909	2.46928949740958
"78"	0.977777777777778	0.987341772151899	0.909090909090909	2.33667551395878
"79"	0.944444444444444	1	0.545454545454545	2.42537671925434
"80"	0.966666666666667	0.962025316455696	1	2.36888196291114
"81"	0.966666666666667	0.974683544303797	0.909090909090909	2.03216393819275
"82"	0.944444444444444	0.962025316455696	0.818181818181818	2.2417648532603
"83"	0.966666666666667	0.974683544303797	0.909090909090909	2.22239139412151
"84"	0.966666666666667	0.974683544303797	0.909090909090909	2.30773606191924
"85"	0.933333333333333	0.936708860759494	0.909090909090909	2.22243324138416
"86"	0.955555555555556	0.962025316455696	0.909090909090909	2.06803082888948
"87"	0.922222222222222	0.936708860759494	0.818181818181818	2.59057202657772
"88"	0.966666666666667	0.974683544303797	0.909090909090909	2.21144374955213
"89"	0.988888888888889	0.987341772151899	1	1.98274382106601
"90"	0.944444444444444	0.962025316455696	0.818181818181818	2.3707057726921
"91"	0.944444444444444	0.962025316455696	0.818181818181818	2.27914162334331
"92"	0.977777777777778	0.974683544303797	1	2.20305527910367
"93"	0.944444444444444	0.949367088607595	0.909090909090909	2.19219363999509
"94"	0.988888888888889	0.987341772151899	1	2.42520662509218
"95"	0.922222222222222	0.911392405063291	1	2.11817752554395
"96"	0.955555555555556	0.962025316455696	0.909090909090909	2.3745424978767
"97"	0.966666666666667	0.974683544303797	0.909090909090909	2.24242167485037
"98"	0.977777777777778	1	0.818181818181818	2.09476029880873
"99"	0.955555555555556	0.962025316455696	0.909090909090909	2.39688683881515
"100"	0.966666666666667	0.962025316455696	1	2.3168728080606
